"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CellMarker"
"Ntng2",105.595439585487,1.66048605065854,0.458137435053991,3.62442778871115,0.000289601918375298,0.00371149805874049,0
"Ghr",211.481531714152,1.65227987711298,0.454814280496108,3.63286718990152,0.000280289301911672,0.00360199935610256,0
"Adamts4",616.456938339962,1.65209981917828,0.485610035142294,3.40211218801149,0.000668671824408514,0.00701556505922336,0
"Tmem156",165.058506959556,-1.65138291555816,0.512406502001768,-3.22279851857238,0.0012694481217789,0.0114920612647068,0
"Ntm",274.232482038938,-1.65134140811525,0.39874136375327,-4.14138476272316,3.45215302354535e-05,0.000666486517621736,0
"Scarf1",102.425036065322,1.6489387498882,0.520164249803424,3.17003475442872,0.00152420705568503,0.0133679519624927,0
"Apoe",30877.9128588802,1.64849961069236,0.408844413155411,4.0320952363503,5.52817745929141e-05,0.000995142725994596,0
"Clca1",16700.5682388763,-1.64737461518473,0.485526105924846,-3.39296815368302,0.000691396758322068,0.0071368186675844,0
"Hs3st1",255.318353936401,1.64177803858106,0.306255411948913,5.36081314656059,8.28481776447606e-08,5.0733288207727e-06,0
"P3h3",527.163123818194,1.64119634095439,0.298175838980549,5.5041224888159,3.7101154157212e-08,2.83481046900132e-06,0
"Epdr1",228.065259317293,-1.63975661941137,0.432407788553831,-3.79215329329628,0.000149346674119917,0.00219171700569093,0
"Tmem150c",536.135339098927,-1.63230897885189,0.341793664143699,-4.77571456141921,1.790702445461e-06,6.12542230674845e-05,0
"Sulf1",152.782814363826,1.63018281112908,0.517997232767746,3.14708787616247,0.00164905392866459,0.0142320743910961,0
"Mmp12",1407.09808559849,-1.630139120463,0.487034770630464,-3.34706928286206,0.000816707956618171,0.00814911083186293,0
"Tns1",226.655098123402,1.62617192332604,0.381701662523954,4.26032182457152,2.04132759462352e-05,0.000443164740431627,0
"Cd226",125.565816023786,-1.62277229226953,0.590481897930813,-2.74821683434514,0.00599203675485364,0.0380561796613392,0
"Slamf6",498.331152597804,-1.62244932442258,0.533120283342898,-3.04330818975619,0.00233992558113437,0.018702111282074,0
"Evc",108.929186399632,1.61911627502724,0.568626253848024,2.8474173748931,0.00440755339782174,0.0301830458938022,0
"Car2",568.427137272095,1.61546295165041,0.396327651136615,4.07607934247705,4.58013964609987e-05,0.000852876599794941,0
"Cd300lf",134.230276476824,-1.6075528278729,0.513873120476855,-3.12830689875577,0.00175816495853434,0.0149988113786616,0
"Aqp5",2758.96694772184,-1.60712787641729,0.410391130961918,-3.91608822698077,8.99973244031075e-05,0.0014763971806106,0
"Adm",319.516724539191,1.607124596294,0.326510366833479,4.92212425559411,8.56098270012143e-07,3.36197921175998e-05,0
"Ccl4",1108.5357421549,-1.60552915076712,0.527185732240801,-3.04547155315229,0.00232315753880658,0.0185892269994773,0
"Lrg1",554.469776362731,1.60411144288113,0.479628422556293,3.34448787319909,0.000824346334342715,0.00819624124082336,0
"Art4",143.373469966628,1.60218319713432,0.42382618284276,3.78028366814878,0.000156649779443509,0.00227514385247551,0
"Cmtm3",449.689707802329,1.60182499164488,0.336242490822516,4.76389818468956,1.89888344582362e-06,6.39848178234179e-05,0
"Itgb7",2471.23000024698,-1.59202762438371,0.493565597095731,-3.22556441079285,0.00125724542311547,0.011403621550697,0
"Tmem204",127.53902484091,1.59112382247104,0.484938506228006,3.28108368800668,0.00103409056696951,0.00982160080921242,0
"Ccl3",2482.65466678535,-1.58784385629193,0.496145271527498,-3.20036075604103,0.00137255671993127,0.0122363823243587,0
"Wnt4",720.699925297443,-1.58460821349727,0.318265670829724,-4.97888512250213,6.39515850246008e-07,2.6521986249583e-05,0
"Ptprz1",125.476323837823,1.58074652587497,0.451652118631964,3.49992053765403,0.000465396868187383,0.00533456205192796,0
"Slpi",6548.38510990841,-1.57846016688109,0.455171285488092,-3.46783775076776,0.000524663960709506,0.0058601925486991,0
"Rarres1",622.115267435466,1.57822875403199,0.599084301475376,2.63440178643515,0.00842856840327598,0.0482873851595994,0
"Fbxo27",167.80748518055,1.57496806441764,0.414365818494878,3.80091212672531,0.000144164424663506,0.00213572986969888,0
"Myl9",1326.74363974292,1.57408227541061,0.39073139164723,4.0285533977054,5.61211147923134e-05,0.00100254987657577,0
"Spp1",1254.86223031936,1.5736380890413,0.50006011070273,3.1468978535998,0.00165012597515646,0.0142325896225305,0
"Phldb1",338.024627769956,1.56959154102197,0.361234782780785,4.3450731099017,1.39229284398924e-05,0.00032732851327165,0
"Prdm1",1304.27944633707,1.56916629908549,0.455374740014619,3.44587909956341,0.000569204956222954,0.00623243962580881,0
"Cd48",3183.8392202137,1.56857470303505,0.368976776172217,4.25114750935687,2.12678030244242e-05,0.000450307293253584,0
"Ptp4a3",460.977953420337,1.56813422440291,0.379983902147636,4.12684383612031,3.67775957158535e-05,0.000704436264535674,0
"Kdr",203.942895012998,1.56619376818043,0.553515257465549,2.82954037319903,0.00466149181876749,0.0314622724340144,0
"Il18",1205.23856293323,-1.56512603812402,0.26514015218949,-5.90301402937062,3.56919909163508e-09,5.28203895045238e-07,0
"Col9a2",354.258073960637,1.56127086142835,0.433973584837201,3.5976172651477,0.000321145719983759,0.00402405318828135,0
"Zbtb46",105.550404374754,1.55964616055027,0.391413436682137,3.98465155864551,6.7579214392506e-05,0.00116862998172724,0
"Alox15",109.505089190503,1.55851927719546,0.567144072754484,2.74801298658753,0.00599576342199775,0.0380561796613392,0
"Fzd7",109.331187319875,1.55848453621563,0.370044458939847,4.21161430353689,2.53552199125603e-05,0.000523521450068484,0
"Il21r",3001.36636100767,-1.55606050230582,0.52113451859588,-2.9859094855171,0.00282736316949461,0.0215096854977948,0
"Pde2a",547.344004618904,1.5553753482272,0.365725187286122,4.25285269458449,2.11064422676358e-05,0.000449098319873955,0
"Timp2",5214.72802836951,1.54957654639654,0.395833234866618,3.91472066997783,9.05089280831752e-05,0.00148305946377781,0
"Serpinb9",2201.95828858648,-1.54919725723935,0.244792325643388,-6.32861856746361,2.47365742906024e-10,6.95141582837855e-08,0
"Daglb",580.259111452055,1.54315527610976,0.362227606900271,4.26018129682374,2.0426115072174e-05,0.000443164740431627,0
"Ctse",1486.96257551545,-1.54144201147976,0.258721680521156,-5.95791589005898,2.5547493550423e-09,4.12841622787812e-07,0
"Cd93",209.766035850379,1.53513943392614,0.526227967670558,2.91725170123837,0.00353130681334538,0.0253087691846138,0
"Fcrlb",204.520310598311,-1.53504779288809,0.50814934607225,-3.02085952634451,0.00252058268404129,0.0196543937631372,0
"Tgfbr2",749.276881769156,1.53422344655146,0.319056286809003,4.8086294173852,1.51968630110542e-06,5.32399740013009e-05,0
"Gsta4",225.61881375931,-1.52921076581894,0.378830279375804,-4.03666456741159,5.42164991073687e-05,0.000982254846585691,0
"Folr2",349.454739804391,-1.52781570407836,0.514277779823908,-2.97079859176785,0.00297026506372051,0.0223668754851883,0
"Nrp2",209.718995235124,1.52576350789638,0.332733236776873,4.58554583448343,4.52801923759114e-06,0.000128493085594605,0
"Scara3",397.271842977292,1.51820779799972,0.526650880660721,2.88275944036212,0.00394208362250231,0.0275456032051491,0
"Msx2",235.891738945461,-1.51746299015102,0.470288049938671,-3.22666712528398,0.00125241068101286,0.0113784605263479,0
"Chst8",161.570457535523,-1.51593451996545,0.513302484241042,-2.95329667497495,0.00314399646839162,0.0233376168685944,0
"Afap1l2",130.506797161171,1.51409637651498,0.517066167465627,2.92824491677003,0.00340881412034319,0.0248175285630357,0
"Vldlr",154.314950833434,1.51369641588849,0.390762536653068,3.87369891917862,0.000107195833381113,0.00169523759449389,0
"Id3",2308.8781483205,1.51359424837969,0.330118843823201,4.584998029347,4.53990717788019e-06,0.000128493085594605,0
"Wnk4",239.916622758773,-1.51065766191293,0.335063287862639,-4.50857410117766,6.52647744643193e-06,0.000174440582546362,0
"Scpep1",3925.67409042965,1.51038719339641,0.258461736828027,5.84375548943004,5.10369243861298e-09,6.29410631530349e-07,0
"Cpq",594.249591534833,1.50790216446665,0.414840216973284,3.63489869778888,0.000278089886244391,0.00358684927588064,0
"Timp3",1855.08018498424,1.50762521425914,0.396186779034649,3.80533953690384,0.000141609796501004,0.00211123237434529,0
"Csf1",431.199386633198,1.50706433504749,0.389854254916406,3.86571216305088,0.000110765510920692,0.00173994672406035,0
"Pkd2",292.346086149162,1.50640431240312,0.391887495726293,3.84397136635163,0.000121059136991837,0.00187441674776237,0
"Fabp4",248.286913723072,1.50613898297909,0.496793611964389,3.03171970554053,0.00243164887148041,0.0192274714800329,0
"Tmem263",133.804928057919,1.50407718929596,0.249475358758075,6.02896092336925,1.65017177537135e-09,2.93667911265136e-07,0
"Cbfa2t3",169.073779381384,1.50335409353322,0.422558080229002,3.55774546476188,0.000374051505552154,0.0044942121037566,0
"Pam",947.592433384115,1.50065410772565,0.435627502245709,3.44481030235603,0.00057146029072627,0.00624254873917687,0
