"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CellMarker"
"Antxr1",232.404005937646,2.5056075183656,0.430264888181787,5.82340689930288,5.76599409649118e-09,1.39832365746835e-07,0
"Abca8a",398.900210384111,2.50430044312676,0.336711586360169,7.43752381733603,1.025900914344e-13,6.91466458618438e-12,0
"Dll1",113.093771161273,2.49933644057269,0.381729499258827,6.54740187862203,5.85466619605981e-11,2.26951736506847e-09,0
"Bche",178.686527638209,-2.49892473889086,0.480642217799405,-5.19913700118158,2.00215918981685e-07,3.27272025459506e-06,0
"Shc2",249.340648345236,2.49076828282015,0.420943700656637,5.91710549162456,3.27656555530467e-09,8.54133282300066e-08,0
"Prdm1",218.195975993663,2.48720529463476,0.535789438039072,4.64213199822984,3.44832441276301e-06,4.04568368508297e-05,0
"Rnase4",1323.57588932454,2.48513955031857,0.38879291928716,6.39193623915529,1.63798204112582e-10,5.64726388971558e-09,0
"Emp1",3747.58120773986,2.47996344096285,0.432495998302646,5.73407257106562,9.80473470024413e-09,2.26052766286214e-07,0
"Adamts18",281.137458085047,2.45905111523546,0.376072550643567,6.53876788142959,6.20277052687766e-11,2.39206328334202e-09,0
"Macroh2a2",144.887467341066,2.45473466101172,0.290326035618602,8.45509654613434,2.7885652359466e-17,3.62828709786687e-15,0
"Serpinh1",5853.72635695049,2.45464836767755,0.274435513294101,8.94435395118492,3.74131745727126e-19,7.66867576892463e-17,0
"Cdr2",186.357464933259,2.45422994585538,0.368396209731557,6.66193050043519,2.70253831156296e-11,1.16201381482519e-09,0
"Spats2l",188.860001131445,2.45235240197425,0.335319052995778,7.31348958570847,2.60292489577446e-13,1.66442586390911e-11,0
"Akap2",872.334076882267,2.45034837556126,0.327638161444384,7.478824703322,7.49902213363693e-14,5.21897061328415e-12,0
"Arhgap31",111.546505414961,2.44772694056736,0.41634058133581,5.87914570497533,4.12389255181512e-09,1.04409144251793e-07,0
"Begain",133.751200443315,2.44500028842426,0.362115204910113,6.75199565019971,1.45825249371926e-11,6.61207032227916e-10,0
"Igfbp2",3187.37946920991,2.43365945031669,0.350108317497654,6.95116147971263,3.62290878152842e-12,1.82523852181851e-10,0
"Daglb",450.252143042109,2.42935508899135,0.41429480165645,5.86383193628837,4.52305297538338e-09,1.12141422453803e-07,0
"Csf1",468.595399432118,2.42553244372491,0.355450814695517,6.82382018396173,8.86508360408648e-12,4.14525768649831e-10,0
"Lefty1",491.746717716165,-2.42401581732123,0.495847923116404,-4.88862754952423,1.01541398401894e-06,1.38249676459285e-05,0
"Unc5b",360.414219964338,2.40790643305007,0.317883862024795,7.57479922922999,3.59683443403773e-14,2.66432839784686e-12,0
"Mitf",302.319956014113,2.40074675761048,0.345038555327308,6.95790867583796,3.45360958165004e-12,1.74582297872397e-10,0
"Mark1",306.929244817831,2.40004359376105,0.424598502909989,5.65250130961916,1.5812959342764e-08,3.4624665655481e-07,0
"Adamts7",176.936788527239,2.39823118790044,0.406673175914446,5.89719541375644,3.69731900958345e-09,9.51332750181912e-08,0
"Wnt6",122.972980422348,2.39056685301452,0.326665808691422,7.31808101555165,2.51541996049526e-13,1.61537462956612e-11,0
"Pcdhgc3",397.169242470093,2.3901082988294,0.289767362609311,8.24836957933024,1.60570128891028e-16,1.87703971765348e-14,0
"Fbn2",199.133466994181,2.38987494490404,0.385071813861233,6.2063097294503,5.42432228364178e-10,1.69091946521108e-08,0
"Fxyd6",444.390508569853,2.38781746545207,0.381133043225891,6.26504971923112,3.7270647030738e-10,1.20710106389812e-08,0
"Smim38",8119.28662205861,-2.38300496762924,0.439842620411646,-5.41785824529465,6.03172073073569e-08,1.13240448298617e-06,0
"Tgfbi",585.719978333196,2.37957794416521,0.388934640408174,6.11819492773368,9.46412559570325e-10,2.74974196676714e-08,0
"Efemp2",1207.89329820058,2.37918161421668,0.257054162801889,9.25556539634923,2.1309955955656e-20,5.69394412436573e-18,0
"Rprml",120.324266443578,2.36534300583154,0.409111356718864,5.78166058454586,7.39668275825203e-09,1.75956381735652e-07,0
"Cmtm3",279.179667826851,2.36028227693397,0.293479537885719,8.0424083189509,8.80897903593216e-16,8.78725022097686e-14,0
"Fkbp7",302.825121476023,2.35843668782444,0.314887934156882,7.48976518944494,6.89969408172448e-14,4.91619631165921e-12,0
"Flna",2444.16442255298,2.35718025387613,0.234079604851021,10.0699941602189,7.49825367923981e-24,5.88115895464378e-21,0
"Myh11",859.186052717533,2.35654376146256,0.436614670621629,5.39730778653734,6.76482835978088e-08,1.2589816759627e-06,0
"Cpq",871.839937395073,2.3507431762105,0.32391624973089,7.25725609062064,3.95021402763905e-13,2.36428209982252e-11,0
"Nes",106.187618283731,2.34965818264695,0.379216117239029,6.1960926127143,5.78820766315034e-10,1.79686620879084e-08,0
"Mrvi1",104.838794387285,2.32778934937937,0.423197848711428,5.50047538395371,3.78768632589814e-08,7.49671302836162e-07,0
"Hspa12b",122.171290247296,2.31744435480315,0.440255827048978,5.26385844870449,1.4106307448087e-07,2.40950546056765e-06,0
"Aadat",177.966103300058,-2.31601430925835,0.43297103283947,-5.34912068844349,8.83825907974171e-08,1.59911572684613e-06,0
"Papss2",209.014704128738,2.31000710874376,0.50926469699737,4.5359655251259,5.73405469787691e-06,6.31336721444681e-05,0
"Gprc5b",120.118995303797,2.30597266740196,0.27903784433998,8.26401405463971,1.40854019072709e-16,1.67269737094043e-14,0
"Ptprb",111.888398799058,2.29651293972595,0.595752039264514,3.85481339276842,0.000115817935969883,0.000870846118551439,0
"Il1r1",167.864578749502,2.29591484464709,0.373453882889889,6.14778678127717,7.85715549497546e-10,2.35133235342636e-08,0
"Mmd",905.722328545188,2.29073478219875,0.374596819615784,6.11520082991711,9.64354384432273e-10,2.79103184801936e-08,0
"Palm",429.678757273099,2.28467770846354,0.328921136923852,6.94597413176417,3.75857642190522e-12,1.88092237461431e-10,0
"Lzts3",119.362893808798,2.28035883964304,0.388395890628058,5.87122288023072,4.32592225114287e-09,1.08605326583642e-07,0
"Flrt2",197.30818058359,2.25272769638419,0.45205701986088,4.9832821909888,6.25146761916759e-07,8.98565898036548e-06,0
"Ramp2",259.999755550859,2.25271364290106,0.357352597289178,6.30389609587224,2.9025511499261e-10,9.62990528965504e-09,0
"Inhba",163.785269033661,2.25019032953407,0.514455623988527,4.37392502795198,1.22032303671582e-05,0.000122220171341224,0
"Ccl22",101.499907589896,-2.24066108175702,0.700819750584,-3.19720024997848,0.00138768554057722,0.00714765533344471,0
"Runx2",238.512110540181,2.23818714606338,0.341532772936573,6.55335980444558,5.6256747906521e-11,2.19783216429576e-09,0
"Hdgfl3",123.981933791741,2.23799047018875,0.349789824813268,6.3981005490468,1.57321681642287e-10,5.46172696615672e-09,0
"Prnp",3434.06028791218,2.23489327753308,0.283019494858638,7.89660542164897,2.86601857095278e-15,2.62352518731666e-13,0
"Slc43a3",121.360043735537,2.23361727100559,0.529996066964164,4.214403483784,2.50439219912493e-05,0.000228634658178806,0
"Ptp4a3",162.959761246274,2.23244817164838,0.357995720074708,6.23596329917715,4.49006369284148e-10,1.42642936382138e-08,0
"Megf6",214.599490970366,2.22888978904565,0.462578512251997,4.81840321158591,1.44711695997695e-06,1.89441916641602e-05,0
"Rarres1",692.300838717472,2.22537798607598,0.424809270416659,5.23853442250281,1.61856789756321e-07,2.7169125700934e-06,0
"Pcolce",2323.04297114466,2.22259142672278,0.432354653163954,5.14066729814966,2.73764439194763e-07,4.34855340092489e-06,0
"Tcf4",1150.86252744944,2.2217494001189,0.322648506083355,6.88597454576442,5.7393253356395e-12,2.74369089447840e-10,0
"Nrcam",133.288074399299,2.21659862034424,0.414788181546475,5.34392906779549,9.09531718409052e-08,1.6396774822355e-06,0
"Rgma",726.564461047928,2.21321736892901,0.269752165110011,8.20463245596716,2.31297387012835e-16,2.58276328497989e-14,0
"Ptgs2",192.241334168803,2.21049050342976,0.896163101352633,2.46661628903638,0.0136396431404241,0.0465459030244725,0
"Csrp2",173.813376489264,2.20284172647103,0.421612678671119,5.22479953262831,1.74343889527187e-07,2.90501962026203e-06,0
"Lrg1",292.0465300696,2.19447215456929,0.455748079916439,4.81509906738751,1.47126881120997e-06,1.92267207180216e-05,0
"Rspo3",217.032613331836,-2.19328938894359,0.426298910731865,-5.14495658733487,2.67582683015236e-07,4.25940392123082e-06,0
"Phlda3",669.004182380957,2.19327704391762,0.234792816212979,9.34132942946653,9.51320146030552e-21,2.79109869510885e-18,0
"Jag2",397.445032705342,2.19105539322609,0.329882679909991,6.64192310376502,3.09616494751053e-11,1.29770073136135e-09,0
"Itga5",710.410322663112,2.19028682822815,0.380014236970303,5.76369676486441,8.22912116664579e-09,1.92997398145017e-07,0
"Lef1",147.946688761979,2.18418267803489,0.37208859370848,5.87006082682052,4.35635280310237e-09,1.09186108865696e-07,0
"Ppic",1841.87586772977,2.1758687203703,0.392156235085078,5.54847411746048,2.88173534592168e-08,5.92299532706403e-07,0
"P2ry14",130.08049666414,-2.17306869033667,0.534335886670127,-4.06685896371062,4.76510617334434e-05,0.000400788553523054,0
"Timp2",7088.97757873867,2.17297708684381,0.365382596781884,5.94712804053165,2.72887950829927e-09,7.26552029940961e-08,0
"Bdkrb2",192.94925319276,2.16083150558495,0.413906419258498,5.22057983409879,1.78363795942833e-07,2.96210596969213e-06,0
"Alas2",110.737617741936,2.15567853595588,0.762100486099519,2.82860144465829,0.00467518813865786,0.0194589263195376,0
"Plpp1",320.006952161785,2.15274100017266,0.288207586895194,7.46941127873744,8.05543993231679e-14,5.52906182143377e-12,0
"Scpep1",3644.49092395694,2.1500811470991,0.244519804009877,8.79307570119046,1.45520352456592e-18,2.51403293457826e-16,0
"Vwf",167.355607521443,2.14696073574792,0.38094124330177,5.63593670545976,1.74109324131577e-08,3.77564901011709e-07,0
"Rbp7",657.301878894123,-2.14474974770807,0.358714673872875,-5.9789852602131,2.24531870843103e-09,6.06438697369197e-08,0
"Ccn3",254.323425172477,2.14284119598224,0.517116118207543,4.1438298295746,3.41553234759261e-05,0.000299672150842284,0
"Nrgn",300.490216692301,2.12924581309767,0.728425235300064,2.9230807911543,0.00346586574517142,0.015284335144415,0
"Tns1",322.606363256577,2.12153367673713,0.3374608650823,6.2867546914506,3.24170994560382e-10,1.07076613501258e-08,0
"Nnat",320.047449559461,2.11832044650501,0.34303426078705,6.17524454159413,6.6061140241481e-10,2.02971836023261e-08,0
"Chsy1",348.962434859574,2.11180234067109,0.326463745185869,6.46871933503294,9.88369768796739e-11,3.59829120450258e-09,0
"Kdr",132.852244886462,2.11164530334174,0.676079744837497,3.12336720551996,0.00178794526852489,0.00883521302937183,0
"Krt17",3165.86241988033,2.10735560262126,0.381099163372294,5.5296778507031,3.20819395656943e-08,6.49583304088611e-07,0
"Spef2",353.116136527875,-2.10627665852378,0.328379415334217,-6.41415557787037,1.41605541769657e-10,4.9390296538447e-09,0
"P3h3",815.442468652585,2.10515649844028,0.264574255978613,7.95676998373739,1.76588556989398e-15,1.68299017721806e-13,0
"Tgfbr2",774.981312081854,2.10042952335579,0.298495737197003,7.0367153081638,1.96824419575231e-12,1.03336273336989e-10,0
"Zfhx4",175.583844613639,2.09460966063815,0.402885934304616,5.1990141186077,2.00348309377068e-07,3.27272025459506e-06,0
"Pthlh",114.967773939084,2.09443119649042,0.32636585553587,6.41743356715888,1.38590804516285e-10,4.84517338312422e-09,0
"Cd48",974.46320055092,2.08203125391163,0.380085618981587,5.47779539644328,4.30657683885296e-08,8.39053505726001e-07,0
"Rps4y2",120.733789595188,2.07951021685127,0.440105698139238,4.72502452398007,2.30087587453085e-06,2.82892405181635e-05,0
"Vsir",277.805283827239,2.07891366413924,0.288537904082335,7.2049932945587,5.80467062081493e-13,3.37958313226669e-11,0
"Apoe",44435.0744697225,2.06990419881129,0.274320133087264,7.54557886625417,4.50282918335845e-14,3.28662600344353e-12,0
"Fstl1",4836.53034028664,2.06678987889531,0.289709251342174,7.13401408246447,9.74833508025483e-13,5.48362172202455e-11,0
"Nrp2",152.728183344097,2.06320391246736,0.383749889659756,5.37642867935847,7.59777749465507e-08,1.39662831268457e-06,0
"Cdkn1c",376.06663794685,2.06246904675848,0.388647077360909,5.30679160322929,1.11571611061897e-07,1.96405413684607e-06,0
"Ccl3",127.155033330648,-2.05962091692794,0.629933003457356,-3.26958725074541,0.00107704515486009,0.00579705994682431,0
"Arc",168.776523793113,2.05538195224347,0.474975664613667,4.32734159952229,1.50919806275564e-05,0.000147885596679847,0
"Phldb1",590.815581006432,2.0539676677304,0.309137033516273,6.64419802560562,3.04872461168066e-11,1.28501595393176e-09,0
"Cdo1",4213.23591249218,-2.0486879020597,0.338316665547231,-6.05553350068029,1.39953043390502e-09,3.9511648834945e-08,0
"Abcc5",186.138950683439,2.03919797316867,0.309320564279345,6.59250696092449,4.32460901038172e-11,1.75840012560711e-09,0
"Mllt11",164.624858279045,2.03919045145439,0.24576315250799,8.29738075315458,1.06431842901784e-16,1.29474769539788e-14,0
"Tgfb1i1",478.161954163331,2.03731170877639,0.265255584904278,7.68056103139766,1.58393362658859e-14,1.23439577367943e-12,0
"Nrg2",191.524755299974,2.03621081351223,0.342448434817493,5.94603626848938,2.74713304099665e-09,7.30112818693301e-08,0
"Adm",358.183811361358,2.03474200327948,0.385179471683733,5.28258163495845,1.27376045680007e-07,2.20338470694791e-06,0
"Bco2",2469.97751549393,-2.0321116556883,0.326943640535462,-6.21547999025197,5.11679940709753e-10,1.61184567428211e-08,0
"Tent5a",394.687565511885,2.01692456597018,0.28842287918975,6.99294234783389,2.69180147236856e-12,1.38887673900175e-10,0
"Capn6",139.639607160826,2.01337290088787,0.449792312796572,4.47622790253968,7.59733854479446e-06,8.10962290053637e-05,0
"P3h1",777.671635098137,1.99840545399633,0.26054743000282,7.67002558411228,1.71962046620412e-14,1.32632376473259e-12,0
"Foxa1",967.221959591827,-1.97678987926545,0.326774177306313,-6.04940664394186,1.45380279423662e-09,4.08128540528379e-08,0
"Cfap77",104.072489363608,-1.97542349109047,0.330789914440902,-5.97183712335763,2.34596684707348e-09,6.30210088559434e-08,0
"Afap1l2",222.781602180277,1.97129131181693,0.322871680809621,6.10549462521393,1.02482803732073e-09,2.96032855645368e-08,0
"Irak3",229.624805191735,1.96792671208717,0.377493184585705,5.21314501147072,1.85665644464397e-07,3.05623216514937e-06,0
"Rhoj",957.335083983699,1.96694986452097,0.221378035687202,8.88502718173989,6.3905142835411e-19,1.21039576233703e-16,0
"Spry4",258.143593399021,1.9628234054031,0.304513302996202,6.44577227362572,1.15013247325517e-10,4.09748385650406e-09,0
"Id3",1160.90609080091,1.96144215294088,0.361319656081162,5.42855092417195,5.68134361752842e-08,1.07200434488118e-06,0
"Fkbp14",186.994394123363,1.95980898429889,0.303755163464991,6.45193636197978,1.10429953178924e-10,3.95302246271827e-09,0
"Dpp4",143.543805369225,1.95432166930403,0.607909748873456,3.21482205693472,0.00130525406231782,0.00680268775146695,0
"Vegfc",135.657342992193,1.95021393271553,0.449662247826527,4.33706396777141,1.44398610540713e-05,0.000142053675839625,0
"Praf2",239.108927539657,1.94809478290687,0.285006468748296,6.83526514841086,8.18534916560193e-12,3.839416287301e-10,0
"Stard13",234.07696581739,1.94747880524464,0.297588079683362,6.54420972545937,5.98108134205341e-11,2.31253023568851e-09,0
"Kirrel1",121.788839954065,1.94739201845254,0.252080968964383,7.72526393584154,1.11621818081269e-14,8.979555182527e-13,0
"Cited4",2335.81305009873,-1.93846855068151,0.337835861325573,-5.73790047946807,9.58574125537695e-09,2.21344824697848e-07,0
"Spp1",1145.99730081479,1.92953208144762,0.561367799381438,3.43719765111881,0.000587766523579851,0.00345692688755201,0
"Mcam",165.478437456969,1.92227434130509,0.363707083482792,5.28522656995774,1.25549270418772e-07,2.17934307804651e-06,0
"Snai2",126.389196419772,1.91975671961822,0.353021241034774,5.43807707998262,5.38586751379059e-08,1.0201105773272e-06,0
"Gja1",4243.08284440812,1.91926679166704,0.343351189726599,5.58980673168864,2.27322481986356e-08,4.81788427473349e-07,0
"Gpsm1",272.011609852046,1.91906739951552,0.357497369283164,5.36806019961362,7.95879908560133e-08,1.45405995992494e-06,0
"Kctd8",150.872354375069,-1.91707916255675,0.343965433645586,-5.57346458403744,2.49722438822284e-08,5.21143215076407e-07,0
"Myl9",2009.70887024041,1.9158631844068,0.3033816150273,6.31502731051912,2.70113770660673e-10,9.02167935356173e-09,0
"Timp1",3024.06719399668,1.91375191947218,0.34960987106907,5.47396420364256,4.40077997908709e-08,8.54070957549678e-07,0
"Fbp2",157.175885005995,-1.90850858060601,0.295182267952287,-6.46552583881664,1.00947151840032e-10,3.66067924427203e-09,0
"Olfm1",103.230408634696,1.90215042207211,0.469887910846656,4.04809397765686,5.1636414448202e-05,0.000430917830110678,0
"Scara3",627.491286056161,1.89622189452658,0.366497023397445,5.17390803600125,2.29247690732336e-07,3.69637197890941e-06,0
"Pgr",1053.87698387124,-1.88955756144193,0.339220136345772,-5.57029892681808,2.54302646686122e-08,5.28490347550617e-07,0
"Pamr1",162.618031371007,1.88333275999616,0.535289054130772,3.5183472284043,0.000434243764467707,0.00268273717907939,0
"Pxdn",1708.71086091036,1.87998185371188,0.228594481915762,8.22409114146799,1.96676498478219e-16,2.2637464974843e-14,0
"Pde2a",268.503257950126,1.87686489182868,0.324106439834983,5.79089046420762,7.00142284184487e-09,1.67888285228405e-07,0
"Il18",1746.56103209219,-1.87624838396623,0.299606954463515,-6.26236592980925,3.79179846936794e-10,1.22277328657656e-08,0
"Slit3",696.109767917916,1.87165348374739,0.446201665631623,4.19463580687884,2.73310362010353e-05,0.000246655183761213,0
"Plat",4342.52915726581,1.8709633607149,0.325847433158246,5.74183857328799,9.36540807835535e-09,2.1726294740532e-07,0
"B4galt5",311.836531263105,1.86776675646397,0.432267376850428,4.32085985778716,1.55422364387734e-05,0.000151838096472731,0
"Rasa3",168.371643992471,1.86764821817174,0.359909655926563,5.18921398027959,2.11183608974952e-07,3.4292779051725e-06,0
"Plagl1",117.15610267456,1.86606084369144,0.457788870849567,4.07624772578764,4.57682593988817e-05,0.000387418866252651,0
"Col9a2",636.212983324683,1.86251082482712,0.260807359460484,7.14132771667173,9.24336784808767e-13,5.23895882995969e-11,0
"Arhgef25",654.153961014792,1.86031725178331,0.208268075743697,8.93232073682139,4.17163990456065e-19,8.43516863404608e-17,0
"Hs3st1",150.00952814006,1.85117073728532,0.309647515827763,5.97831612611743,2.25455898927955e-09,6.06743995622121e-08,0
"Sulf1",262.580663013521,1.84663689525773,0.365423122246303,5.05342104217766,4.33965767289224e-07,6.5260600763303e-06,0
"Hpgd",939.379926078124,-1.84275738581296,0.450181745543681,-4.09336318954355,4.25160976576761e-05,0.000363940714674947,0
"Chst8",294.41506174853,-1.8426568335839,0.413879237465655,-4.45216059850504,8.50105448486151e-06,8.92014574032137e-05,0
"Clic2",202.643452643706,1.82954449161508,0.510771696284556,3.58192222655154,0.000341075341805769,0.00217170652742116,0
"Btc",160.515404820317,-1.82911724250666,0.354004351688262,-5.16693434355687,2.37964807665484e-07,3.82456220955815e-06,0
"Tmprss6",287.531589967283,-1.82197646046831,0.424693908331349,-4.29009322885506,1.78598128139948e-05,0.000170373380684861,0
"Tpm2",3093.18843162183,1.82014049211576,0.318605232567416,5.71283929472384,1.11106594252984e-08,2.50374694248101e-07,0
"Nbl1",2539.08079555641,1.81964256810726,0.384704234923961,4.72997800106599,2.24544167573393e-06,2.76987170601869e-05,0
"Sgcb",504.367983790204,1.81292661203356,0.250093506618806,7.24899513203606,4.19874976871675e-13,2.50302361710393e-11,0
"Ptgfrn",1115.83171025748,1.80888758232682,0.277365787945868,6.52166799562119,6.95297860445641e-11,2.63385870527801e-09,0
"Dclk1",577.727214595131,1.80885299171617,0.296653496699904,6.09752796389928,1.07721279931865e-09,3.09967983003941e-08,0
"Aqp5",4790.99348998457,-1.79717659530401,0.333318458585242,-5.39177038959095,6.97668796845398e-08,1.29038543970305e-06,0
"Gulp1",149.332294173107,1.79314248752628,0.340550132725209,5.26542883180486,1.39862493940223e-07,2.39172856780291e-06,0
"Adamts9",113.067453014135,1.79106857823902,0.411117263464995,4.3565881012718,1.32105533635823e-05,0.000131341867095869,0
"Col16a1",3247.38467289904,1.79047783987601,0.263064280688952,6.80623699723445,1.00184622933166e-11,4.64106041160669e-10,0
"Prlr",1830.25198893711,-1.78885267969005,0.290859517643095,-6.15022913530751,7.73710869920842e-10,2.32938345002526e-08,0
"Areg",5738.63537651484,-1.78520792515068,0.341410923275752,-5.2289127366578,1.70509817131309e-07,2.84747588586582e-06,0
"Car2",920.118077039003,1.78473597680867,0.412536892140103,4.32624575113771,1.51672201894258e-05,0.000148428460231771,0
"Padi3",121.301808717316,1.78131236874208,0.462534898015067,3.85119561007492,0.000117542563246471,0.000882040809356544,0
"Slc7a8",139.582204169749,1.77890658521638,0.49619955047051,3.58506287143867,0.00033699701207237,0.0021493973962655,0
"Schip1",175.606916280053,1.77793808150867,0.350588151169235,5.07130111379728,3.95105039685344e-07,6.02645943813639e-06,0
"Esr1",224.069977147611,-1.77422034935389,0.325925550323633,-5.44363689067073,5.2203581251199e-08,9.93794130103933e-07,0
"Ptprm",246.838882079356,1.76353194318081,0.312754384207637,5.63871214035485,1.71326661343875e-08,3.7261058629192e-07,0
"Mmp14",11659.4689074932,1.76215794872102,0.287996942063625,6.1186689556298,9.43602007286011e-10,2.74690989008183e-08,0
"Metrnl",525.981146976099,1.75475840058464,0.280425334848402,6.25748883043417,3.91225665360262e-10,1.25620378343039e-08,0
"Vldlr",250.570231670001,1.75462450600066,0.303147118515713,5.78802963588028,7.1216848718534e-09,1.70264356575853e-07,0
"Tmem150c",921.879928679297,-1.74925200506276,0.362912427130048,-4.82003886969657,1.4353025354665e-06,1.88555152222873e-05,0
"Bcar3",222.099772263392,1.74638330229443,0.391320799525511,4.46279192011254,8.08986042160863e-06,8.54862863619562e-05,0
"Fabp4",131.605485231088,1.74533442634398,0.532058275773954,3.2803444769375,0.00103680409574475,0.00561074129642991,0
"Shisa8",488.218212386693,-1.74484692573227,0.405591466230768,-4.30198135564202,1.69277558442311e-05,0.000163132781781252,0
"Klf4",1311.71471565818,1.74099649220639,0.332112405913597,5.2421904789047,1.58681433870144e-07,2.670810230595e-06,0
"Akap12",337.334027553709,1.73932991015698,0.404779070249064,4.29698578310079,1.73136294747794e-05,0.0001661730839199,0
"Acsm3",619.828187809522,-1.73231843316918,0.375381695565198,-4.61481860632787,3.93438789766488e-06,4.54947806126426e-05,0
"Slc6a8",175.81887979677,1.72649829783384,0.300072782866237,5.75359844815871,8.73635329996748e-09,2.03346787658313e-07,0
"Il17b",299.049102528078,1.72429870991173,0.404546441769533,4.26230101634178,2.02332640283108e-05,0.000189455775754452,0
"Zfp36l2",411.70163367795,1.72196387313694,0.265159437391459,6.49406971924888,8.35480526552397e-11,3.06404292127537e-09,0
"Cd302",373.203163847478,1.7217615703796,0.236893846088752,7.26807217159429,3.64653966747258e-13,2.20967933137618e-11,0
"Abcc8",318.761562097573,-1.71863304392008,0.489958079865181,-3.50771446486399,0.000451973879715322,0.00276600620130076,0
"Tph1",1150.43476006907,-1.7147764531457,0.33731769382577,-5.08356509170079,3.70415556325484e-07,5.67829706421115e-06,0
"Vasn",812.568502025588,1.71406866911966,0.335493127539432,5.10910217950203,3.23693272597247e-07,5.06634146220984e-06,0
"Insyn1",140.736616195179,1.70952549739043,0.298560620681767,5.72589075373269,1.02892420688982e-08,2.35770182353636e-07,0
"Sgce",345.854229653099,1.70764351701262,0.363376554319875,4.69937726226938,2.60955998970252e-06,3.17196150494873e-05,0
"Evc",172.537078548531,1.70549877192499,0.408907680848098,4.1708650920611,3.03445474845381e-05,0.000270856857059971,0
"Cfd",103.291936826966,1.70518035493895,0.525554995856702,3.24453267190306,0.00117643520625014,0.00622014133961867,0
"Ctse",1016.33487579265,-1.70282867208969,0.324544709785124,-5.24682307475327,1.54744372462935e-07,2.61927606918879e-06,0
"Slc43a2",358.794678176044,1.69339224490995,0.272017386223421,6.22530886139418,4.80608257764489e-10,1.5203681524165e-08,0
"Lrp12",141.096992742544,1.69267853453651,0.330365194442697,5.12365879641752,2.99663045622415e-07,4.72980817684408e-06,0
"Map6",376.726942026852,1.68538316184893,0.308046338273268,5.47120011650269,4.46998208467582e-08,8.64138784664138e-07,0
"Gpc1",2328.47430273501,1.68272172876585,0.221433641618819,7.59921444846455,2.97933714056923e-14,2.27448069562946e-12,0
"Tmem263",150.392744992203,1.67846873700597,0.254140183161706,6.60449959594929,3.98862299461229e-11,1.63960895242812e-09,0
"Glb1l",275.963133791673,1.676485888483,0.290191236393421,5.77717614535452,7.59647474568547e-09,1.80136373406801e-07,0
"Crip1",1977.62818168205,1.67582297953115,0.407367690581291,4.11378471655385,3.89224450129732e-05,0.000336450921276209,0
"Cd200",6760.67868324009,-1.67538765147057,0.280583028170109,-5.97109405510739,2.35667823276599e-09,6.31952982022894e-08,0
"Msx2",407.407710162649,-1.67501139398445,0.339338384564624,-4.93610941224203,7.96964084528271e-07,1.11344291286615e-05,0
"Rps6ka2",118.662146924368,1.67329399823007,0.45649515348586,3.66552412539885,0.000246832539783108,0.00164734848027415,0
"Hdhd3",312.745150934329,-1.67243538132159,0.212888721400261,-7.85591350411267,3.96868890562887e-15,3.51381610029141e-13,0
"Srxn1",693.537913241027,1.66806852245638,0.442923715482248,3.76604020997208,0.000165857092189149,0.00117561329721754,0
"Bcl2a1",241.947688994666,-1.65754689696032,0.499716776797483,-3.31697268117148,0.000909985138794773,0.00501883805078739,0
"Fzd2",186.925843382517,1.65535343491566,0.273085507868319,6.06166708675681,1.34717837434133e-09,3.82501518316305e-08,0
"Slc39a2",356.016630159305,-1.65475281389165,0.396533379627742,-4.17304796747527,3.0055163398184e-05,0.000268807776405874,0
"Fer1l4",124.158939906573,-1.65440083876995,0.49222398665046,-3.36107317733132,0.000776402525127075,0.00440049658465016,0
"Plod1",2051.94886642992,1.65225076817951,0.194006822278017,8.51645704403007,1.64508634781818e-17,2.21760603805436e-15,0
"Fgfrl1",236.9567957272,1.65168554584527,0.248631292827148,6.64311208401891,3.0712809922673e-11,1.2908870080701e-09,0
"Actg2",539.891603305055,1.64982410961408,0.501980449346471,3.28663020992549,0.00101393885418043,0.00550101348847435,0
"Rab31",748.243690866744,1.64687737256808,0.327932204931415,5.02200560909385,5.11346896820963e-07,7.49044033274522e-06,0
"Tnfsf10",1097.37766370747,-1.64592709021862,0.266995918626841,-6.16461516971353,7.06547574515946e-10,2.15317135590267e-08,0
"Krt15",1705.15168655449,1.64431336269362,0.395312830185554,4.15952439975652,3.18910953214618e-05,0.000281858511101614,0
"Mfsd2a",222.590080454969,1.64401091335627,0.396944245482412,4.14166707810131,3.44790571618232e-05,0.000301878368819404,0
"Dlx3",132.143993030899,1.64387453109284,0.397341766174006,4.13718030933841,3.51599815516236e-05,0.000306942125995883,0
"Pls1",119.69702082298,-1.64155226393365,0.320310388853503,-5.12487986983285,2.97727512128682e-07,4.70919319659774e-06,0
"Des",401.374116227194,1.63915422461872,0.502696400720911,3.26072401208369,0.00111128147715345,0.00593648866213745,0
"Sh3kbp1",395.646587393953,1.63681289615525,0.337588679308726,4.84854201718767,1.2437218991898e-06,1.66187298743725e-05,0
"Dgkb",110.917999331848,-1.63649158196311,0.517899621482114,-3.15986247929633,0.00157843621851819,0.00798179828918138,0
"Nrp1",497.335789114366,1.63535915142103,0.369331098098144,4.42789453648027,9.51574064767225e-06,9.86038970298614e-05,0
"Cspg5",124.813923660377,1.6305409179607,0.381626645738498,4.2726076288656,1.93200248042247e-05,0.00018204378535618,0
"Rasl11b",246.069738280757,1.62836867482485,0.291184915787429,5.5922150720664,2.24190869544603e-08,4.75825245531332e-07,0
