"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"66","knn5","EpCAM",0,"Unclass",67.084829801931,34.4778411660534
"67","knn1","EpCAM: SMA",0,"Unclass",69.4679342627084,34.5700737632999
"68","knn3","EpCAM: SMA",0,"Unclass",85.2930781944117,45.6521254988806
"69","knn5","EpCAM: SMA",0,"Unclass",96.3672301179196,53.3348828083473
"70","knn1","SMA",0,"Unclass",14.5194061796165,10.9567330897482
"71","knn3","SMA",0,"Unclass",19.1674734786161,15.486702484114
"72","knn5","SMA",0,"Unclass",22.8151813412456,18.8574839981253
"73","knn1","Unclass",0,"Unclass",11.3881541415641,8.89999999999984
"74","knn3","Unclass",0,"Unclass",15.6445892678686,12.0738389548355
"75","knn5","Unclass",0,"Unclass",19.2766728337933,14.9532631400406
