"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"28","knn1","Unclass",0,"EpCAM",24.4455802274239,20.0009999750015
"29","knn3","Unclass",0,"EpCAM",30.463537872162,25.6944530827521
"30","knn5","Unclass",0,"EpCAM",34.9041607039781,29.7955522515802
"31","knn1","CD8",1,"EpCAM: SMA",26.2358390991662,22.1551348449978
"32","knn3","CD8",1,"EpCAM: SMA",36.0710407815751,32.3403765617633
"33","knn5","CD8",1,"EpCAM: SMA",43.6263668693965,39.823824185529
"34","knn1","EpCAM",0,"EpCAM: SMA",14.6735957722175,11.6841773351831
"35","knn3","EpCAM",0,"EpCAM: SMA",18.8359967983961,16.0944214447988
"36","knn5","EpCAM",0,"EpCAM: SMA",22.1725262258893,19.3690028985346
"37","knn1","EpCAM: SMA",0,"EpCAM: SMA",11.5278646008595,8.81419309976767
"38","knn3","EpCAM: SMA",0,"EpCAM: SMA",15.9483188755205,11.3698311450991
"39","knn5","EpCAM: SMA",0,"EpCAM: SMA",19.8902973158744,14.0272902888042
"40","knn1","SMA",0,"EpCAM: SMA",19.7413060273515,14.9566038925963
"41","knn3","SMA",0,"EpCAM: SMA",27.2223707876445,22.5143735307693
"42","knn5","SMA",0,"EpCAM: SMA",33.0889146110038,28.2518423397538
"43","knn1","Unclass",0,"EpCAM: SMA",29.5294548776134,23.5287058717652
"44","knn3","Unclass",0,"EpCAM: SMA",38.1669256386811,32.5841565629954
"45","knn5","Unclass",0,"EpCAM: SMA",44.6620587594486,39.2649544145183
"46","knn1","CD8",1,"SMA",27.9996504187049,23.000217390277
"47","knn3","CD8",1,"SMA",39.4666223305048,35.1547611189003
"48","knn5","CD8",1,"SMA",48.3177085298172,44.230817741422
"49","knn1","EpCAM",0,"SMA",26.3933783171302,17.1011695506481
"50","knn3","EpCAM",0,"SMA",31.5132329230662,21.7819423659724
"51","knn5","EpCAM",0,"SMA",35.4002854773646,25.3046574215908
"52","knn1","EpCAM: SMA",0,"SMA",42.032023808902,23.9340761258916
"53","knn3","EpCAM: SMA",0,"SMA",56.0364592222597,36.9654299679163
"54","knn5","EpCAM: SMA",0,"SMA",66.5729050891755,46.0978865592118
"55","knn1","SMA",0,"SMA",11.0412979656969,9.2417530804497
"56","knn3","SMA",0,"SMA",15.3874279584407,12.9457847599555
"57","knn5","SMA",0,"SMA",19.3185062771486,16.5676499134616
"58","knn1","Unclass",0,"SMA",14.1817483756492,10.8337435819752
"59","knn3","Unclass",0,"SMA",19.2390073802607,15.7358320508523
"60","knn5","Unclass",0,"SMA",23.3043005788283,19.4918529305836
"61","knn1","CD8",1,"Unclass",28.3616196874682,22.6565663771017
"62","knn3","CD8",1,"Unclass",39.4092672083935,33.9129649188082
"63","knn5","CD8",1,"Unclass",47.9109920331489,42.2940601027125
"64","knn1","EpCAM",0,"Unclass",45.1587345059655,27.1060878770803
"65","knn3","EpCAM",0,"Unclass",51.5453078012699,33.362486887076
"66","knn5","EpCAM",0,"Unclass",56.2592896666063,37.8944096384671
"67","knn1","EpCAM: SMA",0,"Unclass",94.3786492981604,62.7809684538235
"68","knn3","EpCAM: SMA",0,"Unclass",120.594623516416,82.8562366544245
"69","knn5","EpCAM: SMA",0,"Unclass",139.390942815,97.072499036711
"70","knn1","SMA",0,"Unclass",22.9475093192972,16.4575210770027
"71","knn3","SMA",0,"Unclass",30.3096066044542,23.6886231443554
"72","knn5","SMA",0,"Unclass",35.8386898542798,29.0971154621128
"73","knn1","Unclass",0,"Unclass",9.615319545685,8.65794432876571
"74","knn3","Unclass",0,"Unclass",12.4303847230227,10.8534485279117
"75","knn5","Unclass",0,"Unclass",15.0504758039974,13.0594845184319
