"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"36","knn5","EpCAM",0,"EpCAM: SMA",25.445302743307,20.7307932384143
"37","knn1","EpCAM: SMA",0,"EpCAM: SMA",10.6284682660888,9.32148056909398
"38","knn3","EpCAM: SMA",0,"EpCAM: SMA",14.6429325162123,12.9855451128284
"39","knn5","EpCAM: SMA",0,"EpCAM: SMA",18.2088664937644,16.4659858947623
"40","knn1","SMA",0,"EpCAM: SMA",12.6734311006542,10.5773342577415
"41","knn3","SMA",0,"EpCAM: SMA",16.7346833402952,14.812965949311
"42","knn5","SMA",0,"EpCAM: SMA",19.935926698091,18.0453331791007
"43","knn1","Unclass",0,"EpCAM: SMA",33.8674194091314,28.7221169136261
"44","knn3","Unclass",0,"EpCAM: SMA",43.175325295423,38.1655753000029
"45","knn5","Unclass",0,"EpCAM: SMA",50.0052448014234,44.8424977911911
"46","knn1","CD8",1,"SMA",28.5259644641467,24.1138964085032
"47","knn3","CD8",1,"SMA",39.4947561758946,35.6590804226383
"48","knn5","CD8",1,"SMA",47.8884113892478,44.1733099475088
"49","knn1","EpCAM",0,"SMA",40.328081229921,23.4339497301346
"50","knn3","EpCAM",0,"SMA",47.1241580205331,28.9206500596758
"51","knn5","EpCAM",0,"SMA",52.3023066664008,33.0483747720245
"52","knn1","EpCAM: SMA",0,"SMA",31.6762416311002,16.6928128246853
"53","knn3","EpCAM: SMA",0,"SMA",37.632693448643,22.3813328700146
"54","knn5","EpCAM: SMA",0,"SMA",42.2499358506627,26.7037524804931
"55","knn1","SMA",0,"SMA",9.02955219543909,8.4344531535831
"56","knn3","SMA",0,"SMA",11.4685629152301,10.5362023187562
"57","knn5","SMA",0,"SMA",13.8729794052098,12.7462295003346
"58","knn1","Unclass",0,"SMA",25.7086205832964,18.7042775856227
"59","knn3","Unclass",0,"SMA",34.3145958181548,27.4727761022341
"60","knn5","Unclass",0,"SMA",40.7964839222304,33.9647779729307
"61","knn1","CD8",1,"Unclass",30.7762937970303,25.5691220029167
"62","knn3","CD8",1,"Unclass",42.0838771688089,37.6267684792253
"63","knn5","CD8",1,"Unclass",50.6796296436835,46.5443115887618
"64","knn1","EpCAM",0,"Unclass",43.4801407962561,27.9946423445626
"65","knn3","EpCAM",0,"Unclass",49.4792950477943,32.8136000049998
"66","knn5","EpCAM",0,"Unclass",54.147517761005,36.5304335463166
"67","knn1","EpCAM: SMA",0,"Unclass",39.8476892266989,24.2293210800472
"68","knn3","EpCAM: SMA",0,"Unclass",46.5967232609164,30.1876071018861
"69","knn5","EpCAM: SMA",0,"Unclass",51.6190363734744,34.8689606830088
"70","knn1","SMA",0,"Unclass",12.9455321934072,9.98248466064378
"71","knn3","SMA",0,"Unclass",16.3474287575621,13.4052329901062
"72","knn5","SMA",0,"Unclass",19.1480700028734,16.1950209761099
"73","knn1","Unclass",0,"Unclass",12.0840778364088,9.34344690143861
"74","knn3","Unclass",0,"Unclass",17.0023773729242,13.2626161433493
"75","knn5","Unclass",0,"Unclass",21.3078054800622,16.9689714640877
