"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"47","knn3","CD8",1,"SMA",65.3700193967634,48.369409576768
"48","knn5","CD8",1,"SMA",80.862810482601,59.8008743643949
"49","knn1","EpCAM",0,"SMA",22.5576825796598,15.0053323855222
"50","knn3","EpCAM",0,"SMA",27.2213297221629,19.3642444019486
"51","knn5","EpCAM",0,"SMA",30.7396878804937,22.6642403683423
"52","knn1","EpCAM: SMA",0,"SMA",70.9917919535737,44.7281790373807
"53","knn3","EpCAM: SMA",0,"SMA",94.7307773731087,65.9986857601027
"54","knn5","EpCAM: SMA",0,"SMA",113.396660557067,81.606855973462
"55","knn1","SMA",0,"SMA",12.3367470922719,9.35360892917793
"56","knn3","SMA",0,"SMA",17.6828237872243,14.0601391180183
"57","knn5","SMA",0,"SMA",22.4070962962272,18.4467982301823
"58","knn1","Unclass",0,"SMA",11.604437649515,9.71853898484751
"59","knn3","Unclass",0,"SMA",15.3651052793619,13.3111886554706
"60","knn5","Unclass",0,"SMA",18.4579934281379,16.1964266040641
"61","knn1","CD8",1,"Unclass",44.2782084348655,33.7170579973993
"62","knn3","CD8",1,"Unclass",63.8965824225424,48.9778876015657
"63","knn5","CD8",1,"Unclass",78.980856982852,60.1007635934038
"64","knn1","EpCAM",0,"Unclass",24.3780286656387,16.0964281385032
"65","knn3","EpCAM",0,"Unclass",29.7530193430106,21.2166400135565
"66","knn5","EpCAM",0,"Unclass",33.7204195312554,24.9787529176787
"67","knn1","EpCAM: SMA",0,"Unclass",111.498663272219,71.5279664142284
"68","knn3","EpCAM: SMA",0,"Unclass",142.120027796291,98.2079192989752
"69","knn5","EpCAM: SMA",0,"Unclass",164.992944181793,118.153546892383
"70","knn1","SMA",0,"Unclass",22.870031068902,18.3095603442573
"71","knn3","SMA",0,"Unclass",31.1165457107809,26.9797262886845
"72","knn5","SMA",0,"Unclass",37.4502542644197,33.335960506573
"73","knn1","Unclass",0,"Unclass",9.19619231710173,8.42998218113964
"74","knn3","Unclass",0,"Unclass",11.8214169863447,10.7090155903928
"75","knn5","Unclass",0,"Unclass",14.2492438942159,12.91376704929
