"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"51","knn5","EpCAM",0,"SMA",28.7655900457412,20.7277957652255
"52","knn1","EpCAM: SMA",0,"SMA",131.480935433335,57.9282054189566
"53","knn3","EpCAM: SMA",0,"SMA",174.523213185719,125.949084822178
"54","knn5","EpCAM: SMA",0,"SMA",207.129819712189,154.539419627781
"55","knn1","SMA",1.01030295240889e-14,"SMA",67.2698009379201,19.4248022173905
"56","knn3","SMA",1.92274685062443e-09,"SMA",106.786525103144,47.3411132161621
"57","knn5","SMA",2.35154895555922e-10,"SMA",140.957645919481,80.4367553079769
"58","knn1","Unclass",0,"SMA",13.2337259642986,9.03382098439884
"59","knn3","Unclass",0,"SMA",20.6552688818713,12.508471431746
"60","knn5","Unclass",0,"SMA",26.2054720698245,15.5442968297599
"61","knn1","CD8",1,"Unclass",42.696601858858,37.2836425249471
"62","knn3","CD8",1,"Unclass",59.1396291336282,54.6920912491435
"63","knn5","CD8",1,"Unclass",72.2860315530188,68.234904234458
"64","knn1","EpCAM",0,"Unclass",13.6334401392318,9.70463806640956
"65","knn3","EpCAM",0,"Unclass",16.5167811723719,12.5167916006863
"66","knn5","EpCAM",0,"Unclass",18.833510314544,14.6663803709509
"67","knn1","EpCAM: SMA",0,"Unclass",273.374376308326,239.312034533805
"68","knn3","EpCAM: SMA",0,"Unclass",337.778276700522,314.741535801551
"69","knn5","EpCAM: SMA",0,"Unclass",388.772890370894,380.64268995651
"70","knn1","SMA",0,"Unclass",233.642401338068,196.584282122502
"71","knn3","SMA",0,"Unclass",316.224715885654,281.994269330889
"72","knn5","SMA",0,"Unclass",375.81073727164,339.557616411359
"73","knn1","Unclass",0,"Unclass",9.92389028466287,8.42911620515468
"74","knn3","Unclass",0,"Unclass",13.433517834221,11.0995646735009
"75","knn5","Unclass",0,"Unclass",16.6267861961081,13.7861511078127
