"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"32","knn3","CD8",1,"EpCAM: SMA",80.2067845134933,70.2047667521924
"33","knn5","CD8",1,"EpCAM: SMA",95.0195225342322,84.8668537011086
"34","knn1","EpCAM",0,"EpCAM: SMA",15.2768166523113,10.5536723466291
"35","knn3","EpCAM",0,"EpCAM: SMA",21.6845198314032,15.4190741397761
"36","knn5","EpCAM",0,"EpCAM: SMA",26.7862329750482,19.5789284309173
"37","knn1","EpCAM: SMA",0,"EpCAM: SMA",44.9718454240583,28.2766688278511
"38","knn3","EpCAM: SMA",0,"EpCAM: SMA",70.738407987134,52.4891727109869
"39","knn5","EpCAM: SMA",0,"EpCAM: SMA",91.2377387589654,70.3440634469949
"40","knn1","SMA",0,"EpCAM: SMA",30.3715682445854,24.410038918445
"41","knn3","SMA",0,"EpCAM: SMA",43.6039804461446,38.0834441462331
"42","knn5","SMA",0,"EpCAM: SMA",53.4695367799256,47.9121978689593
"43","knn1","Unclass",0,"EpCAM: SMA",17.1865887662426,14.3178210632764
"44","knn3","Unclass",0,"EpCAM: SMA",22.4652633697011,19.6648894615995
"45","knn5","Unclass",0,"EpCAM: SMA",26.3985037375312,23.4167246607196
"46","knn1","CD8",1,"SMA",51.3335361020522,38.9278820384574
"47","knn3","CD8",1,"SMA",70.0192578512912,58.7170197024245
"48","knn5","CD8",1,"SMA",84.6419541413081,73.5546049524991
"49","knn1","EpCAM",0,"SMA",61.7376070712549,39.8421886949002
"50","knn3","EpCAM",0,"SMA",77.2912260850162,50.9626480221285
"51","knn5","EpCAM",0,"SMA",87.8245730649504,58.3740405800602
"52","knn1","EpCAM: SMA",0,"SMA",127.512028098657,93.1649075564401
"53","knn3","EpCAM: SMA",0,"SMA",169.727656591079,133.757759918406
"54","knn5","EpCAM: SMA",0,"SMA",203.303591788714,163.811913779873
"55","knn1","SMA",0,"SMA",18.3314327441866,11.8342722632203
"56","knn3","SMA",0,"SMA",27.0564788314628,20.1608880300118
"57","knn5","SMA",0,"SMA",34.2346186510168,26.6214606416444
"58","knn1","Unclass",0,"SMA",12.3415349310999,10.1004950373735
"59","knn3","Unclass",0,"SMA",16.1984705035751,13.8686354723232
"60","knn5","Unclass",0,"SMA",19.284982360217,16.8105147319184
"61","knn1","CD8",1,"Unclass",78.5510247833552,68.1909818084477
"62","knn3","CD8",1,"Unclass",103.133083892484,94.3922258220988
"63","knn5","CD8",1,"Unclass",121.767577804516,113.406354231968
"64","knn1","EpCAM",0,"Unclass",48.3859340421315,27.3232501727014
"65","knn3","EpCAM",0,"Unclass",63.0418028888893,37.0111606042015
"66","knn5","EpCAM",0,"Unclass",73.001448581943,43.8181234672037
"67","knn1","EpCAM: SMA",0,"Unclass",153.615224006675,122.946492426585
"68","knn3","EpCAM: SMA",0,"Unclass",202.444776253327,172.366999432805
"69","knn5","EpCAM: SMA",0,"Unclass",239.592560970192,208.623045211025
"70","knn1","SMA",0,"Unclass",44.3337573185355,35.0304153558027
"71","knn3","SMA",0,"Unclass",59.1839284805025,50.0050362260103
"72","knn5","SMA",0,"Unclass",69.9871852573165,60.7288226686574
"73","knn1","Unclass",0,"Unclass",9.23300289112831,8.40951841665114
"74","knn3","Unclass",0,"Unclass",12.0734717089638,11.0482453603328
"75","knn5","Unclass",0,"Unclass",14.6220375609188,13.4983445815114
