"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"51","knn5","EpCAM",4.21884749357559e-15,"SMA",22.59193867949,19.7386655818028
"52","knn1","EpCAM: SMA",0.000329197455200658,"SMA",49.9401100846242,21.5671045808194
"53","knn3","EpCAM: SMA",1.0388066947975e-05,"SMA",65.1885097789583,35.560808464087
"54","knn5","EpCAM: SMA",1.84272016645615e-07,"SMA",79.3910712066916,46.6745795200663
"55","knn1","SMA",0.00239384882532889,"SMA",37.109390501958,17.5823775411632
"56","knn3","SMA",7.53261931163429e-07,"SMA",57.1868832273959,39.6752782022947
"57","knn5","SMA",1.03002051332624e-11,"SMA",80.1919245763825,61.1660385531729
"58","knn1","Unclass",0,"SMA",11.2673764930198,9.5005263012109
"59","knn3","Unclass",0,"SMA",15.0031021795346,13.5113693817057
"60","knn5","Unclass",0,"SMA",18.225858707665,16.2977949236905
"61","knn1","CD8",1,"Unclass",21.3277968796271,16.8237926758505
"62","knn3","CD8",1,"Unclass",29.2241798657002,25.1976951241571
"63","knn5","CD8",1,"Unclass",35.4211989510106,31.6710902846785
"64","knn1","EpCAM",4.27784785372864e-09,"Unclass",21.0824490122023,16.1245154965971
"65","knn3","EpCAM",0,"Unclass",25.863845570291,21.1126010733146
"66","knn5","EpCAM",0,"Unclass",29.3518859626168,24.4948749195295
"67","knn1","EpCAM: SMA",0,"Unclass",139.800940139067,92.0731231141856
"68","knn3","EpCAM: SMA",0,"Unclass",180.336775604768,123.834343965117
"69","knn5","EpCAM: SMA",0,"Unclass",204.17595157455,141.391100632632
"70","knn1","SMA",0,"Unclass",165.706026463893,114.598123893893
"71","knn3","SMA",0,"Unclass",210.242701044662,161.149109246593
"72","knn5","SMA",0,"Unclass",237.790079776456,190.018935069077
"73","knn1","Unclass",0,"Unclass",9.22400414629432,8.41486779456466
"74","knn3","Unclass",0,"Unclass",12.0614467356293,10.7890107038533
"75","knn5","Unclass",0,"Unclass",14.6975687645733,13.0327552256349
