"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"63","knn5","CD8",1,"Unclass",82.0243259637688,74.6840697044085
"64","knn1","EpCAM",0,"Unclass",33.6544133551254,23.811341835353
"65","knn3","EpCAM",0,"Unclass",41.7291678762917,30.4836775804288
"66","knn5","EpCAM",0,"Unclass",47.2094462979683,34.9523265330371
"67","knn1","EpCAM: SMA",0,"Unclass",46.9671111748769,32.2117990804604
"68","knn3","EpCAM: SMA",0,"Unclass",58.7842871553858,41.8734238721912
"69","knn5","EpCAM: SMA",0,"Unclass",67.0879357410377,48.6609257950658
"70","knn1","SMA",0,"Unclass",14.4937237954274,10.7224064463159
"71","knn3","SMA",0,"Unclass",18.7470974704134,14.8845788705762
"72","knn5","SMA",0,"Unclass",22.0840401887051,18.0089811680783
"73","knn1","Unclass",0,"Unclass",10.6371927291644,8.68849814409855
"74","knn3","Unclass",0,"Unclass",14.3593616896849,11.4538025113425
"75","knn5","Unclass",0,"Unclass",17.6207986219333,14.0550700227318
