"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nudt21",1018.83781616397,0.0717765500913976,0.106129868175524,0.676308670926538,0.498844688683766,0.798151501894025
"Tnnc1",11.6542216873855,-1.08133233482384,0.387362694032702,-2.79152420065662,0.0052460434452282,0.0804393328268325
"Fbxo22",652.64982017594,-0.323519783995646,0.12052715051661,-2.68420669209352,0.00727021442217667,0.099306854676225
"Rwdd2b",111.537435169388,-0.299805996123827,0.208424147329127,-1.43844175430593,0.150308752639206,0.48919619942167
"Alyref",1794.80639869971,0.213297022357407,0.124683596157752,1.71070637141024,0.087135330938489,0.381735735540047
"LOC689959",237.878673292901,-0.395340200064113,0.237918151888323,-1.66166472346205,0.0965800180208956,0.401286708178393
"Dpy19l3",119.064442613283,-0.3790565479098,0.337705769449316,-1.12244617119783,0.261672782547422,0.622789803461382
"Pnpt1",593.135646170537,-0.160088427506817,0.152569583849305,-1.04928140634465,0.29404862109135,0.650103238303679
"Med7",231.438932167122,-0.35838006015913,0.179469222412172,-1.99688868844635,0.0458372762522686,0.282728128876127
"Btaf1",480.633930798734,0.220577030921585,0.252617765732714,0.873165156384804,0.382573063751714,0.721597356925706
"Marchf8",686.647638069908,0.00802639422733017,0.148373233596059,0.0540959715765295,0.956858701766172,0.987866310284622
"Tulp1",3.90722279107528,-0.504412495764949,0.807183524809917,-0.624904349830148,0.53203383727856,0.814837547793541
"Usp25",693.91636467052,0.250148792872733,0.176063275508123,1.42078915748214,0.155378063711273,0.497148916072513
"Lnpk",192.609214407549,-0.0741421502897478,0.15856697365283,-0.467576246060395,0.64008765513997,0.871151368543836
"Htra2",1021.43557840748,-0.174135886646402,0.144810922557304,-1.20250519485154,0.229167854638373,0.587178211490243
"Fam20b",778.923142597613,-0.185158611825611,0.163650185408186,-1.13142928230589,0.257874452511055,0.618288804178033
"Pde4c",15.0797953185308,0.209587053166674,0.477446086325263,0.438975329716896,0.660679412219609,0.879918018272705
"Gabbr2",11.5695271184608,-1.13263857119306,0.76691146412531,-1.47688308778234,0.139706979114497,0.473471435048662
"Rtn4",4038.01917057119,0.238431482344645,0.207293858184121,1.1502100661992,0.250057361226243,0.610636908038256
"Kcnh1",78.2667357615828,-0.197173593511134,0.469550129347349,-0.419920219775458,0.674543736148964,0.886006849033741
"Naaladl1",15.0630243393538,-0.340713379775018,0.433129893716486,-0.786630950017129,0.431497935945809,0.756291741587512
"Ralbp1",1308.92638763549,0.0800092170109712,0.124421657461862,0.64304895661349,0.520192333682109,0.809236603491616
"Rabac1",2958.64183257012,0.0567059485863912,0.133387059761714,0.425123311719233,0.670746784857847,0.885025350710323
