"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean.1","log2FoldChange.1","lfcSE.1","stat.1","pvalue.1","padj.1","baseMean.2","log2FoldChange.2","lfcSE.2","stat.2","pvalue.2","padj.2"
"Ns5atp4",6.08141206184314,1.07242081612452,0.936768419434816,1.14480889179799,0.252288331166825,NA,6.08141206184314,-0.622301888317205,0.964210310650639,-0.645400574380171,0.5186676312859,NA,6.08141206184314,0.570757386543724,0.898661880352214,0.635119168869193,0.525350695989853,NA
"Hbs1l",557.837971755149,0.035191179701378,0.252718943188107,0.139250264572308,0.889252389993904,0.949202371520326,557.837971755149,0.0850704155060629,0.252537629017971,0.336862335474011,0.736220679461858,0.864763605005972,557.837971755149,-0.242754071715495,0.240967388989367,-1.00741462458311,0.313735566318078,0.516253917931164
"Cog7",420.006063198063,0.141765061247001,0.22182849728463,0.639075064666288,0.522774100461694,0.749192338824701,420.006063198063,0.17370745194183,0.221562978320383,0.784009374032907,0.433034609909272,0.650234521561215,420.006063198063,0.382317447869351,0.211139259985679,1.81073594695408,0.0701817356063586,0.205034400789939
"Upk1a",12.8671857855445,0.362290338322908,0.610600648705808,0.593334348875648,0.552957415540167,0.769611268450465,12.8671857855445,0.558939819272498,0.606595795076995,0.921437015898786,0.356822310525443,0.582850380611344,12.8671857855445,-0.58197936215008,0.595267166072013,-0.977677579615864,0.32823381397381,0.530137887940393
"Fam49b",4843.64818569137,0.0902229062680626,0.129868280223348,0.694726272750338,0.487226859907287,0.723500430421868,4843.64818569137,-0.00388227065563045,0.129850061798045,-0.029898104027617,0.976148317941695,0.988474370872506,4843.64818569137,0.0395980004284674,0.123770527424554,0.319930772312536,0.749020809948208,0.856184931853449
"Tlr12",71.1680033645914,0.562398771545251,0.810649816290994,0.693762905070924,0.487830909316475,0.724048296109822,71.1680033645914,-0.176172604708759,0.811475786192659,-0.217101492991354,0.82812925047577,0.915806685280796,71.1680033645914,-0.163486446289863,0.773779937338938,-0.211282870491706,0.832666548589931,0.90881215616836
"Ift43",174.733573715039,-0.536323634472836,0.369264784285277,-1.45240937478213,0.146387811160293,0.391778380361997,174.733573715039,-0.872923030181991,0.369472867695092,-2.36261741119884,0.018146392306731,0.10992798883051,174.733573715039,-0.904127386537295,0.352486275181474,-2.56500025730594,0.0103175728504244,0.0619956615355606
"Nme2",3527.64998805041,-0.461326753920667,0.257521782086275,-1.79140867301902,0.0732277381610515,0.275693716588482,3527.64998805041,-0.484843108951458,0.257497292826786,-1.88290565554646,0.0597131546596403,0.215245092377773,3527.64998805041,-0.685834233224715,0.245418983492349,-2.79454434805813,0.00519729116740806,0.0408411928461767
"Hspb1",1848.6558463914,-0.277976726253553,0.450077690612573,-0.617619428937293,0.536826234273094,0.758611454556491,1848.6558463914,-1.26859695716351,0.450191180928025,-2.81790717123427,0.00483377827326689,0.0540314157949304,1848.6558463914,-0.903378897134689,0.428963902905533,-2.1059555151745,0.0352082166685432,0.132598593043786
"Spic",51.1819475727232,-1.50305544657339,0.814239002924725,-1.84596345934603,0.0648975112808398,0.25997824276297,51.1819475727232,-1.75458547913321,0.81433403745175,-2.15462623252706,0.0311910945511412,0.150705101478394,51.1819475727232,-1.98261281983025,0.77742347660119,-2.5502353344126,0.0107650225635295,0.0636776612574071
"D2hgdh",119.799115818914,-0.238244937227212,0.255783208371825,-0.931433062958855,0.351629594719282,0.613909359895573,119.799115818914,-0.285034993015072,0.255207127969049,-1.11687708444272,0.264046883874854,0.4913630582752,119.799115818914,-0.424976282809126,0.244210162504891,-1.7402071987918,0.0818226420359894,0.224849331300927
"Pdzd4",10.4940667045691,0.319383534513079,0.533843397237056,0.598271957967581,0.54965848440404,0.766706915577064,10.4940667045691,0.0567543212643815,0.534275842886187,0.106226628098683,0.915402544303217,0.959563081832723,10.4940667045691,-0.0853690840301323,0.513971975414119,-0.166096768138668,0.868080797481892,0.929230720606737
"Crebbp",1975.18263621795,0.298798010640443,0.251692555831968,1.18715473984826,0.235166589770828,0.502377794851774,1975.18263621795,0.539835313727474,0.251609544383244,2.14552796496945,0.0319106579758983,0.152610211201433,1975.18263621795,0.167443289385383,0.23985634758109,0.698098220347386,0.485115770978831,0.669946998131246
"Abcb1a",127.545558052028,0.801578020990162,0.367607316061427,2.18052793284511,0.0292183506090695,0.177508496096188,127.545558052028,0.850551967971628,0.367109470688974,2.31688920031224,0.0205097682191316,0.117499841879856,127.545558052028,1.21512450717384,0.349876252413875,3.47301224015755,0.000514651883469136,0.00975132270928344
"Foxb1",29.7118925160044,0.782789060646888,0.682251942439412,1.14736069178199,0.251232579975057,0.517698266609235,29.7118925160044,1.07117338997683,0.680253826330855,1.57466720290941,0.115333281928023,0.307708865618936,29.7118925160044,0.463382287031189,0.651142542040398,0.711644927359761,0.476684678775677,0.663129895877454
"Snip1",13.7245128569973,0.387227683383202,0.422747545489259,0.915978549171826,0.359678145868872,0.622141604961839,13.7245128569973,-0.275767273407918,0.432420077793445,-0.637730039768516,0.523649427431713,0.719695638676666,13.7245128569973,-0.172347586730346,0.404343317885077,-0.426240719475253,0.669932449072472,0.805453773598197
"Dph5",170.383379082502,0.0697303980095231,0.237002922055401,0.294217461138404,0.768591738776634,0.895183319281021,170.383379082502,0.12900028671224,0.236355023213423,0.545790332519213,0.585210069379629,0.765610380905391,170.383379082502,0.0325431713334983,0.225872316055997,0.144077733392659,0.885439087431076,0.939664803355966
"Cdr2",177.632558860931,0.853232991055448,0.314941389474487,2.70918024613773,0.00674496853940713,0.0858964953256713,177.632558860931,0.715436505700149,0.314827148753994,2.27247398622281,0.0230578974650365,0.12611646687636,177.632558860931,0.190459225380896,0.301176240018519,0.632384630903104,0.527135574253797,0.702413329974161
"RT1-CE7",164.684004485688,0.682529962380873,0.50252178360358,1.35820970284404,0.174397152640975,0.429114238776205,164.684004485688,1.02402348003844,0.502011323726907,2.03984139727395,0.0413661251472278,0.176018010555096,164.684004485688,0.337069485301421,0.479275130375582,0.703290164539266,0.481874938837925,0.667495580809074
"Idh2",1463.23610915205,-1.02865434752963,0.306135156221439,-3.36013138845629,0.000779054133266893,0.0284053060155929,1463.23610915205,-0.977834085644795,0.306058416426904,-3.19492630544382,0.00139866549931411,0.0263482374574238,1463.23610915205,-1.17647199009639,0.291754977429154,-4.03239732347691,5.521073947112e-05,0.00214530467194096
"Rnf113a1",3.69448658702919,0.25037852179168,0.77686408421945,0.322293856644494,0.74723008673944,NA,3.69448658702919,-0.899569056236673,0.801357984541807,-1.12255580351024,0.261626194847016,NA,3.69448658702919,0.219331563791365,0.725793301821763,0.302195629583294,0.762502935682384,NA
"Adam23",144.531608746349,-0.690045205672989,0.558430955684769,-1.2356858061832,0.216575375555471,0.481681814982602,144.531608746349,-0.600580407981208,0.557946155359592,-1.07641284416439,0.2817426605746,0.510214847392709,144.531608746349,-0.776699047523822,0.532036151575973,-1.45986141209224,0.144328166326652,0.318630245031789
"Ttll9",4.95318984847975,0.101937240604662,1.41208623008467,0.0721891046261029,0.942451415800642,NA,4.95318984847975,-1.41796464558781,1.43882327891397,-0.98550299148489,0.324377062739353,NA,4.95318984847975,-1.3017207437066,1.37705324830001,-0.945294414223694,0.344508589337448,NA
"Tnfsf9",720.904865872162,-0.642058875006094,0.352243382779581,-1.82277057964739,0.0683381453963771,0.267045231323636,720.904865872162,-0.641856764400071,0.352145245376586,-1.82270461642515,0.0683481407447293,0.230170085793012,720.904865872162,-0.918721602196763,0.335763829421267,-2.73621373624521,0.00621506435257588,0.0454162436804085
"Tmem132a",307.409250513974,-0.227536455484083,0.27667588099978,-0.82239353376908,0.410852958337054,0.665189505144451,307.409250513974,-0.373478605457176,0.27656628195345,-1.35041264907353,0.176883655677276,0.391447267703852,307.409250513974,-0.391748803775834,0.263706332824793,-1.48554947308039,0.137398328204263,0.309146238459593
"RT1-DMb",340.334947033704,-2.07118432691061,0.543111145516755,-3.81355518848713,0.000136981918784565,0.0106858939030893,340.334947033704,-1.55356994152205,0.542527989358317,-2.86357565322954,0.00418888769618759,0.0493872408399399,340.334947033704,-1.6874093471115,0.498194656760736,-3.38704826359047,0.000706489580872079,0.0117501503428532
"Amigo3",26.4710020982625,0.0079510716429501,0.44475080056486,0.017877588152403,0.985736508220908,0.992614548110149,26.4710020982625,0.0363715474065933,0.442035950516391,0.0822818763136883,0.93442256615203,0.968195793305009,26.4710020982625,0.465192457995956,0.418540532374278,1.11146333989932,0.266368961509041,0.468212232017976
"Slc4a10",72.69112431807,0.628805059285726,0.49981646628282,1.25807191580183,0.208365748944223,0.472543696459121,72.69112431807,0.317029391309915,0.500070436564171,0.633969473356844,0.526100744422386,0.721314975489445,72.69112431807,1.03773763781867,0.475660335083753,2.18167789339834,0.0291333135785499,0.118415842589001
"Isca1",1114.60417296644,-0.286533848000961,0.148748606345095,-1.92629601743095,0.0540674224309288,0.239447099031734,1114.60417296644,-0.285775933714926,0.148608623832239,-1.92301043065666,0.0544787399154015,0.204691451686019,1114.60417296644,-0.302022122168575,0.141724894603252,-2.13104495871429,0.0330854385107592,0.127827582623065
"Nadsyn1",160.803861720997,-0.0849884302297427,0.269152245639689,-0.315763407538185,0.752182094655761,0.887143183223437,160.803861720997,0.3048584815806,0.267833310570633,1.13823960481645,0.255020445219521,0.480488278067573,160.803861720997,0.0340612879092945,0.256132909062483,0.132982864380716,0.894206932370366,0.94488693759268
"Skap1",3171.68158162086,0.47020789555238,0.390666230576295,1.20360517175684,0.228742219606548,0.494536682533335,3171.68158162086,0.486614169612563,0.390649641245709,1.24565369639363,0.212891559775338,0.434339133448281,3171.68158162086,0.598601740833059,0.372279649012607,1.60793570752719,0.107849260406865,0.266001696215805
"Ttc21b",23.6715794851562,0.226609480502194,0.611133589866064,0.370801874189009,0.710785105324545,0.866559837297922,23.6715794851562,-0.709294491633488,0.616454939124003,-1.15060233379168,0.249895872444442,0.473905304594883,23.6715794851562,0.0331500214551599,0.583156151337492,0.0568458746068768,0.954667970343654,0.978738842175822
"B4gat1",9.01522345975611,-0.0812709392792275,0.732720537614795,-0.110916693482875,0.911682407798532,0.959200093594519,9.01522345975611,-0.0999251886730439,0.731574185753057,-0.136589276411092,0.891355453237644,0.948321006159719,9.01522345975611,-0.334294773532443,0.683009920490179,-0.489443510999853,0.624527737892551,0.775972437732728
"C2cd5",429.221482436042,0.221650413590493,0.26319304025948,0.842159098781522,0.399698904615962,0.656364060154727,429.221482436042,0.428344738905552,0.262849108429772,1.62962218690575,0.103181372240413,0.28859163333882,429.221482436042,0.416891048767805,0.250659211987064,1.66317864587127,0.0962766808170249,0.2474993415653
"Lypd6b",9.88876658183355,-2.97566132856786,1.34323173635262,-2.21530004692109,0.026739476638465,0.16997707511386,9.88876658183355,-3.12814076507534,1.34260048683593,-2.32991183583386,0.0198108113350787,0.115035305579565,9.88876658183355,-2.81251956485534,1.28008068779651,-2.19714240802797,0.028010277205852,0.115500545450425
"Dmrtc2",49.9906414001394,-0.17393584715069,0.549458246703833,-0.316558807141617,0.751578396497571,0.886706740323818,49.9906414001394,-0.316497025695396,0.54918658001007,-0.576301456036293,0.564411438876833,0.751090952889982,49.9906414001394,-1.08219273957703,0.5272708444016,-2.05244183528715,0.040126742304927,0.144194997350217
"Hcn4",7.29188490494859,1.35926776649113,1.12543230603272,1.2077739009312,0.22713424306533,NA,7.29188490494859,-0.310956698475955,1.14814839432377,-0.270833195441693,0.786519327421082,0.891853997392712,7.29188490494859,1.3991142463437,1.07041149554534,1.30708073686269,0.191185292746557,NA
"Ppp2r2b",7.17023009663788,-2.04415049265551,1.26513205004278,-1.61576057818343,0.106146087864605,NA,7.17023009663788,-3.62197832173415,1.32938915705795,-2.72454330058618,0.00643904864083883,0.0631898162430957,7.17023009663788,-2.11724315860961,1.21296153753414,-1.74551549500391,0.0808951776451609,NA
"Max",271.014869796754,0.433959665816331,0.202619409612095,2.14174775579066,0.0322137855565493,0.185510343227777,271.014869796754,0.115492274170389,0.202763677235513,0.569590548687097,0.568955440284928,0.753744386702255,271.014869796754,0.191533773512831,0.193388222669583,0.990410744092101,0.321973396055127,0.523218257791553
"LOC100911723",1.86844901179202,1.38734707418214,1.20959745275905,1.14694940123893,0.251402533697891,NA,1.86844901179202,-0.117507809489764,1.26054538607719,-0.0932198164283858,0.925728931703941,NA,1.86844901179202,-0.296908136844834,1.21268447695398,-0.244835439462876,0.80658385213548,NA
"LOC102554317",185.101203251308,0.141960834139854,0.542129749215883,0.261857672162763,0.793431173900298,0.905676149474122,185.101203251308,0.132358178932593,0.541916922972515,0.24424071905078,0.807044392542063,0.904018754725661,185.101203251308,0.716495524758972,0.516191651116597,1.38804167639885,0.165124354752551,0.348201663059416
"Thumpd3-as1",160.766142148219,-0.471028579988113,0.477019332121399,-0.987441280195827,0.323426355889158,0.58934203934028,160.766142148219,-0.883088022837273,0.477284362841254,-1.85023455949884,0.0642797499238816,0.223862220750486,160.766142148219,-1.19455091531588,0.455469781840204,-2.6226787438886,0.00872414917956282,0.0559574300897593
"LOC100911717",48.4725278795554,-0.652744040733216,0.83304937387386,-0.783559847956927,0.433298423655962,0.682555896547968,48.4725278795554,-0.102471091460212,0.829031324654214,-0.123603401238128,0.901629299342482,0.953291551146553,48.4725278795554,-0.00925612918576235,0.789308855006034,-0.0117268786826059,0.990643519003283,0.995114099824271
"Zeb2os",28.9319695724553,-1.74961224354306,0.615025921445888,-2.84477805330519,0.00444423780520929,0.0697800495930858,28.9319695724553,-1.98053508806836,0.615101539882487,-3.21985064197162,0.00128257400908733,0.0251833422689137,28.9319695724553,-1.59479064833627,0.583866919770459,-2.73142833466785,0.00630604540976092,0.0458749693227655
"LOC100911498",5415.1733069293,-0.287769972677248,0.340848256031402,-0.844275913357574,0.398515242509858,0.655270946847881,5415.1733069293,0.309758598642096,0.340804409620843,0.90890431548909,0.36340063564378,0.58862092648167,5415.1733069293,-0.0251949807203023,0.324790772872925,-0.0775729571916129,0.938167754576463,0.97047427638134
"LOC102547290",50.5409097643043,-0.12277103379924,0.463505903381183,-0.264874800738567,0.791105911289616,0.904382046393441,50.5409097643043,-0.0283974390620451,0.462199973521493,-0.06143972455404,0.951009016480937,0.976073430979246,50.5409097643043,0.0139082733300853,0.441242743710763,0.0315206845400324,0.974854296462357,0.988064505638364
"Lppos",83.770175236338,-0.570497934737397,0.270119092981585,-2.11202373160748,0.0346844138414494,0.192343912121238,83.770175236338,-0.608162467794487,0.269122390924025,-2.25979884359074,0.0238337382193743,0.127680740460934,83.770175236338,-0.390233009396098,0.256114070541675,-1.52366876435475,0.127591476010973,0.294770485873565
"Kantr",15.1261395406226,-0.258950636287596,0.440897845760627,-0.587325700902121,0.556984983293318,0.772620576732539,15.1261395406226,-0.145636588501069,0.435063151559511,-0.334748157776695,0.737815070456191,0.865778993671478,15.1261395406226,0.443104577834625,0.409606154831351,1.08178203039226,0.27934939313474,0.482096838083828
"Cahm",20.454876200905,-0.580493811737481,0.36306359459815,-1.59887639624124,0.109848069671962,0.338829659500213,20.454876200905,-0.428437024639182,0.357519711045054,-1.19835917126592,0.230777220059513,0.454027134969662,20.454876200905,-0.644993884865656,0.34563771289782,-1.86609811602455,0.0620276395238134,0.189936706825878
"LOC103692944",15.9609039632441,-0.346219454532965,0.960639524245677,-0.360405173631417,0.718544158233607,0.870186707955495,15.9609039632441,0.309949893146692,0.951932562992752,0.325600683489858,0.744726495003375,0.869221436186168,15.9609039632441,1.68360651771375,0.901986249149455,1.86655452818858,0.0619638226287383,0.189798421267506
"Tmem80",255.011353063188,-0.120107764422001,0.221289533771882,-0.542762969286272,0.587293012515502,0.796420819295308,255.011353063188,-0.0894114752932956,0.220850680511945,-0.404850349956064,0.685587515962563,0.830722834382405,255.011353063188,0.0271283857564597,0.210660936498151,0.12877748579029,0.897533720908675,0.946967915118706
"LOC100912041",1461.96187025296,0.159307445340793,0.347671416200096,0.458212662639791,0.64679966340341,0.831065275612231,1461.96187025296,0.082961038499442,0.347644693916985,0.238637436299409,0.811386733669221,0.906348686355789,1461.96187025296,-0.177439896430807,0.331363893007925,-0.535483497674153,0.592315565813718,0.751827493818947
"LOC100912312",1215.56914415252,0.161180331109157,0.36561738009065,0.440844281169552,0.659325733634423,0.838800254489653,1215.56914415252,0.283562978652934,0.365546462641375,0.775723492450064,0.43791226578925,0.655093307141942,1215.56914415252,0.340431263791953,0.348387792009338,0.977161862729186,0.328489025301216,0.530221781701819
"LOC100911627",9.93590138866518,-0.538142266036065,0.588117812173686,-0.915024600338305,0.360178715699578,0.622514933719032,9.93590138866518,-0.236457720296933,0.581670287850862,-0.406515039938846,0.684364208487076,0.829932602092871,9.93590138866518,-0.176206009351394,0.538715468414024,-0.327085483307438,0.743603231128387,0.852593860900071
"LOC100912214",4.60472634210587,-0.217677598329563,1.22007268517344,-0.178413631396575,0.858398144743617,NA,4.60472634210587,-1.72149742010072,1.25302810860101,-1.37386975462406,0.169482120840637,NA,4.60472634210587,-1.71410201703102,1.20451472943192,-1.4230643886268,0.154717490525064,NA
"Tagln2",20467.8863114303,-0.159204540892466,0.218587738836408,-0.728332438680905,0.466410109684818,0.710208541248665,20467.8863114303,-0.348767562579778,0.218586820169989,-1.59555622936713,0.110587906536662,0.29932116728491,20467.8863114303,-0.439455539264143,0.208306621473662,-2.10965708221477,0.0348879037303338,0.132179295830233
"Ola1",706.268653978509,-0.110420021751605,0.158698288344517,-0.695785839302153,0.486562958721667,0.722891724526449,706.268653978509,-0.179070373305728,0.158566804850717,-1.12930555341841,0.258768959021879,0.485426682044432,706.268653978509,-0.121511107779198,0.151250255850262,-0.80337786601495,0.421756364298476,0.617891608960578
"Surf2",70.2636490303281,0.280192334662755,0.301571530318716,0.929107380814872,0.352833439796771,0.615162130487939,70.2636490303281,0.16678251808104,0.301451528257006,0.553264795323405,0.580082103828616,0.761770211960218,70.2636490303281,-0.0268259011386858,0.27656401236783,-0.0969970782135143,0.922728714757509,0.961511967309147
"Tut1",220.362484573126,0.315672365183383,0.275343790137261,1.14646625960229,0.251602280201464,0.518272473329776,220.362484573126,-0.0693482006706953,0.275593797192295,-0.251631935759091,0.801325571550747,0.901345889625296,220.362484573126,0.212131414611876,0.262512644788157,0.808080748959969,0.41904409902817,0.614909986558015
"Mob1a",2146.98348319788,0.336973731751459,0.133854917394624,2.51745500509339,0.0118206066546953,0.115815496354308,2146.98348319788,0.323353529676546,0.133788253059007,2.4169052385633,0.0156530915971882,0.101487557064871,2146.98348319788,0.20438670466613,0.127577867085862,1.60205456741626,0.109143543392161,0.268090451244823
"Il18r1",488.893984257143,0.409222549546599,0.382905118930958,1.06873094485944,0.285190923501001,0.55272135950849,488.893984257143,0.521810402894569,0.382730430541815,1.36338885349635,0.172759992142761,0.385699041417245,488.893984257143,0.716193977691136,0.364712489859522,1.96372210331211,0.049562327880723,0.165378482969678
"Etv6",475.616636080579,0.0449213484776202,0.181587714938449,0.247380988812194,0.804613385770469,0.91026335258384,475.616636080579,0.182576322154522,0.18118924891967,1.00765538376654,0.313619930881955,0.542069194762322,475.616636080579,0.0301917567762947,0.172973880908082,0.174545177675342,0.861437028993807,0.926018371739637
"Orc6",136.698000269167,-0.0113428691257355,0.263075484879386,-0.0431164049015662,0.965608742239433,0.984230462251061,136.698000269167,-0.13645506171125,0.262842647659377,-0.519151145852424,0.603655344247657,0.777389318364796,136.698000269167,-0.513755243597872,0.252170136062498,-2.03733579090644,0.0416164035206326,0.147720258374178
"Ncoa4",975.118700481873,-0.144025039932773,0.221109463341235,-0.651374381522971,0.514804843831635,0.743505409999132,975.118700481873,-0.251319188548244,0.22105632259878,-1.13690115529693,0.255579609119646,0.481038449604671,975.118700481873,-0.225325228219286,0.210728611086731,-1.06926737217732,0.284949208312289,0.487526629522787
"Zfhx2",45.8699032499288,-0.0333883980124852,0.438687811966841,-0.0761097005699555,0.93933182258973,0.971852388509506,45.8699032499288,-0.404304946601382,0.439446260422447,-0.920032738958153,0.357555651003831,0.583168854243503,45.8699032499288,0.123313874615551,0.417095610043388,0.295648939107088,0.767498195399837,0.867261835173483
"Lrrc10b",80.7861090555906,0.0722650603277042,0.438333780710795,0.16486308723576,0.869051746891763,0.940148030519699,80.7861090555906,-0.112550833379812,0.438186141422423,-0.256856214152401,0.797289772788331,0.899417138152775,80.7861090555906,0.203747180316186,0.417100601488157,0.488484503712639,0.625206699369907,0.776349848157131
"Taf6l",385.000292538826,0.0735373599644025,0.141483854252003,0.519757963572452,0.603232281474297,0.804946029604415,385.000292538826,0.10763378624818,0.141032081649887,0.763186538757767,0.445352155639752,0.659328842971784,385.000292538826,-0.0575117299457028,0.134913520394338,-0.426285888750082,0.669899539106126,0.805453773598197
"B3galt2",15.5280884061161,0.586849841052906,0.872131476192094,0.672891481471593,0.501016331994998,0.733310134834223,15.5280884061161,-0.174260449193751,0.875571885524442,-0.199024719814266,0.842243407777844,0.922580018875541,15.5280884061161,-0.258801592234372,0.836399366768337,-0.309423467445132,0.756999421256311,0.861368807266446
"Arhgap10",299.437750834256,-0.00962213917800233,0.28507412402927,-0.0337531131973745,0.973074024869009,0.987466026973595,299.437750834256,-0.233083554531183,0.285060616892576,-0.817663123976958,0.413549572432822,0.63239060183381,299.437750834256,0.220614574569396,0.271307708945461,0.813152620789498,0.416130559946402,0.612782723034122
"Gapt",209.978125557476,-1.1125632246067,0.61401126067296,-1.81195899141543,0.0699925331854897,0.269849302511615,209.978125557476,-1.88558445388513,0.614715992574768,-3.06740751283738,0.00215924267976723,0.0336928807413343,209.978125557476,-1.59744663823031,0.585722725318783,-2.72730862091938,0.00638532859179024,0.0462949053973677
"Bend5",68.7788582856824,0.435575224764292,0.804216857138984,0.541614144117619,0.588084346017563,0.796458120645444,68.7788582856824,2.02205495497102,0.80110813907121,2.52407241463724,0.0116004029956871,0.0865315062145327,68.7788582856824,1.53749239919255,0.764569316076476,2.0109261081552,0.0443332621885711,0.154400180488492
"Rpph1",47.4875666820893,-0.462707689305515,0.634062175801395,-0.729751287751389,0.465542224962801,0.709726779139656,47.4875666820893,0.300600560306487,0.630055564159206,0.477101667545197,0.63328972730494,0.797071792541908,47.4875666820893,0.462037116077637,0.60027019384244,0.769715239599108,0.441468828085862,0.633790210246071
"Prpf8",1698.45469145401,0.557972118781703,0.245420422193687,2.27353581170742,0.0229939105846152,0.15765373002451,1698.45469145401,0.5751674704891,0.245370763091968,2.34407499590128,0.0190743355663251,0.11284435163284,1698.45469145401,0.407840522676274,0.233894025521628,1.74369790663405,0.0812117806024821,0.223716327667376
"Kbtbd3",110.048711229131,-0.371177856566778,0.199571060578335,-1.85987815814149,0.0629027661969518,0.256923142528185,110.048711229131,-0.434411757987809,0.198779091760093,-2.18539965215306,0.0288595563586336,0.143372796012443,110.048711229131,0.0158548753870239,0.188592565373919,0.08406946135755,0.933001204971045,0.966534915249804
"Zfp703",272.222049492474,-0.832043609729644,0.409909843364857,-2.02982100380802,0.0423747371609156,0.211502140542317,272.222049492474,-1.31628445715697,0.410217030034928,-3.20875137008547,0.00133312718940094,0.0257453558159164,272.222049492474,-1.66327610171678,0.391442532330207,-4.24909396486761,2.14636877561531e-05,0.00109878784526887
"Tmem86a",774.21184048085,-0.665964732734134,0.377053414305391,-1.76623445768546,0.0773565223616016,0.282851577379355,774.21184048085,-1.09290888278239,0.377140141322444,-2.89788532970819,0.00375687922117335,0.0459239967887909,774.21184048085,-0.818898861682568,0.359333766046139,-2.27893657390778,0.0226708359068283,0.100789340003161
"Alkbh7",431.789701406394,-0.267824975013243,0.243307856323254,-1.10076583247446,0.27099858588948,0.539202883668599,431.789701406394,-0.167568460776041,0.242994470597002,-0.68959783473406,0.490447129417072,0.694874817729856,431.789701406394,-0.278594267925182,0.231806322356861,-1.20184067929041,0.229425261271849,0.431312688242101
"Angptl1",3.37077877249813,-0.445485946063144,1.31185052787333,-0.339585902965129,0.734168395717383,NA,3.37077877249813,-0.737842413651523,1.31359709613471,-0.561696136374417,0.57432306718609,NA,3.37077877249813,-0.255402021729273,1.24455151968845,-0.205216110131952,0.837403283232799,NA
"Irak3",1153.52386749852,0.711329741238332,0.397177763497798,1.79096063932158,0.0732996115350815,0.275755505094213,1153.52386749852,0.725679677914652,0.397132927051904,1.8272966769633,0.0676551746059604,0.229565500523727,1153.52386749852,0.852867737632284,0.378466069107858,2.25348533791342,0.024228564178296,0.105042727787471
"Meis1",14.910872484908,0.705925693260795,0.503749749414117,1.40134202365722,0.161111820278236,0.4142407574227,14.910872484908,-0.0199942393272594,0.509396873951154,-0.0392508088480666,0.968690425218249,0.985136755505103,14.910872484908,-0.25402037430655,0.49229233690567,-0.515994979534333,0.60585791567072,0.761082684531739
"Nap1l2",14.2025624248687,-0.608137893216905,0.760608338255816,-0.799541449429088,0.42397652234769,0.676141295269428,14.2025624248687,-1.00203788357463,0.762643899845401,-1.31390008335182,0.188879830667601,0.40447683238528,14.2025624248687,-2.09949131431315,0.749295602669918,-2.80195333701701,0.00507942200181372,0.0403272102445253
"Tomm40",910.823118650768,-0.290047532884871,0.163565582215032,-1.77327973866507,0.0761823647178289,0.280692427497429,910.823118650768,-0.234167819615733,0.163368909561506,-1.43336832108543,0.151752606599383,0.356821207871728,910.823118650768,-0.326999596366268,0.15583382388067,-2.09838652625676,0.0358710145452083,0.134030686116573
"Trmo",42.6614916988914,-0.390351015470088,0.361961629726041,-1.0784320309463,0.280840999008002,0.548705487574181,42.6614916988914,-0.245759718156529,0.35949005789603,-0.683634255686722,0.494206147892236,0.698423337053015,42.6614916988914,-0.248199532570614,0.343815027962542,-0.721898440686121,0.470356920033903,0.658168781339756
"Polr2f",525.85658603842,-0.488220663637107,0.243716961026417,-2.00322809533222,0.0451528113436595,0.218472059986215,525.85658603842,-0.516146467341486,0.243552572334122,-2.11924046785842,0.034070149913188,0.157356175105606,525.85658603842,-0.624731460953158,0.232315862857828,-2.68914680757499,0.0071634907513784,0.0494580607667938
"Cdca5",56.5684532214224,0.34688199935029,0.333710662600694,1.03946933144703,0.298586514127267,0.565700157192823,56.5684532214224,0.0865282366901338,0.333836173196579,0.2591937112794,0.795485783024909,0.898340997441671,56.5684532214224,-0.428748133691399,0.321600047298199,-1.33317186142652,0.182475411192587,0.370762857558338
"Mtif3",140.605271687904,-0.0972307873283297,0.248430882030471,-0.391379632570817,0.695516644948112,0.85743984869889,140.605271687904,-0.193553021680479,0.248081087689141,-0.780200633121259,0.435272789738864,0.652572373060909,140.605271687904,0.112815855957383,0.236306074217831,0.477414117816485,0.633067263053551,0.781975782777984
"Arl8b",1662.46477421127,-0.0830869191972766,0.209084607481023,-0.397384198666168,0.691084165923639,0.854844983598503,1662.46477421127,-0.269335333986169,0.209073287299029,-1.28823408033447,0.197664491927044,0.416213963426059,1662.46477421127,-0.226081323893943,0.199270283957042,-1.13454610192998,0.256565546951113,0.459276533339375
"Dok6",8.34045607571256,0.270191844864704,0.900317404943196,0.300107321463758,0.764095294742844,0.893235951396168,8.34045607571256,-0.610830635578724,0.90873820674232,-0.672174484407839,0.501472622680426,0.70322534410221,8.34045607571256,-0.767007153089913,0.869872334349135,-0.881746806747006,0.377913742951493,0.578299457460046
"Vps13d",342.465858063379,-0.212047243851314,0.246110620394314,-0.861593227921558,0.388911398901342,0.646940016601835,342.465858063379,0.0738642659179931,0.245516022124941,0.300853138946689,0.763526485373079,0.879769589896129,342.465858063379,-0.0203623079151716,0.234270956722911,-0.0869177647968357,0.930736878693637,0.965032339240533
"Prkcq",2278.05911472406,0.853924454180384,0.408624065715739,2.08975566009472,0.0366397542508249,0.197341668536143,2278.05911472406,0.712186638764618,0.408616598876243,1.74292145919485,0.0813473350415851,0.252918633286554,2278.05911472406,0.791841961230279,0.389403171515392,2.03347589119207,0.0420044668750604,0.148654291380965
