"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pknox1",160.225593067818,0.0970623673753953,0.138455483926268,0.701036640968906,0.483280148954176,0.730208592832341
"Reln",22.1308108076787,-1.37340855464911,0.715444673901242,-1.9196572491903,0.0549012075805576,0.228458098102218
"Nhlrc1",15.7037782062518,-0.722346377388984,0.57271890601649,-1.26125813169539,0.207215860558331,0.474757548072313
"Laptm4a",3611.73321141709,-0.248715658937559,0.145084970002389,-1.71427584079497,0.0864780779496409,0.292514915788051
"Dennd11",20.7075376161723,0.210539960885228,0.282587474415616,0.745043499612359,0.456245423486016,0.709039354054349
"Nkr-p1c",159.077229747032,0.145828556686804,0.310705800557269,0.469346103050705,0.638822266429053,0.831006901950551
"Dok3",429.73114398561,-0.19669538509932,0.411096436476953,-0.47846531287154,0.632319057032171,0.827742235649466
"Fbxo33",1223.34885089496,0.00261064509811475,0.209021822806088,0.0124898207424814,0.990034823950359,0.99527066217373
"Myo9b",1692.67103023472,0.718161366807067,0.160111353171143,4.48538690469643,7.27817436836798e-06,0.000240491119904523
"Dnajc18",163.429373380813,-0.171369669601845,0.177046889655505,-0.967933805193035,0.3330774299188,0.605764662095147
"Ppdpf",1042.31059581433,0.042944537470521,0.186042902983584,0.230831366216158,0.817445812470793,0.923930017088263
"Slc38a9",184.853391868915,-0.389451269734199,0.127437868694224,-3.05600896911305,0.00224304546024666,0.0290287930616544
"Mtf2",436.959019961792,-0.229708868328736,0.127830860139798,-1.79697506593886,0.0723395782449271,0.265352480840252
"Rpl27a",3814.81598927811,0.656876694325748,0.155028820757085,4.23712630411483,2.26398792442139e-05,0.000662994378436007
"Cd46",13.1910367063832,-0.613601558077106,0.386208025390033,-1.5887851047565,0.112108917244291,0.338573313613136
"Inpp5e",223.316927292099,-0.107197945920749,0.137829046590535,-0.777760193315526,0.436710399115669,0.694577491926826
"Ccs",1114.39117159173,-0.0185242047897349,0.129124470418875,-0.14346006399595,0.885926849264866,0.951941918373638
"Hdac4",498.194596175819,0.452866755023825,0.185686329318033,2.43888043178548,0.0147328420914605,0.106115835585813
"Pip4k2c",903.444841123038,0.0905262921555378,0.177212213963153,0.510835512581321,0.609466240013438,0.81407088133226
"Gale",1739.865268302,0.299631469749772,0.138674437843603,2.16068277909802,0.0307198520645764,0.163003835042523
