"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Edem1",1100.71836801585,-0.118820878577672,0.40607491673251,-0.292608269266585,0.769821592334963,0.982494803487181
"Sgpl1",358.066020366837,-0.273249991998206,0.575927441045636,-0.474452114144972,0.635177537808313,0.973246778052073
"RT1-DOa",41.3823380568063,-0.995400860024503,0.896368408996873,-1.1104818621826,0.266791439733952,0.900143188231875
"Id4",412.527915723228,-1.4205247478715,0.623174516243645,-2.27949749363004,0.0226375087909412,0.472681854434416
"Impa2",153.905236828095,-0.795416242901916,0.608005422440851,-1.30823873199798,0.190792348728643,0.858505990864374
"Cd6",33.5875653666705,-3.12594685141192,1.55377258269794,-2.01184322996876,0.044236465293963,0.597023807443986
"Myo1e",649.169750139086,-0.0554141008545896,0.220570922893141,-0.251230307820019,0.801636053564171,0.982494803487181
"Gcgr",10.5042735191219,-0.329123652486836,1.86249797992017,-0.17671087756076,0.859735496285766,0.986435987789696
"Ccnd1",10070.8852904215,0.19344192018521,0.361125517120025,0.535663947892438,0.592190824265713,0.96986311021872
"Tef",346.44526148363,0.0463724945393793,0.448605259259337,0.1033703764774,0.9176690223183,0.992846130839405
"Cap1",2480.2199068524,-0.258014135147194,0.249630867980775,-1.03358265439779,0.301331311781683,0.911604262152016
"Notch3",465.363035559077,1.19262970230596,0.363520728808023,3.2807749539251,0.00103522308150202,0.103568944303322
"Mrpl54",1097.92567297728,-0.172471750224842,0.340059237150034,-0.507181488937903,0.612027482114977,0.971843871921097
"Polrmt",467.399747457219,0.53711451694837,0.412670574068592,1.30155758781845,0.193067666239306,0.860802761047001
"Slc6a14",378.254059721618,1.17494366927722,0.91675120753233,1.28163852921436,0.199969477742937,0.868020125260092
"LOC100911367",9.79790280087786,0.323567592473606,1.51088538944712,0.214157602379099,0.83042415742143,0.983890023664673
"Coasy",700.827225445615,0.200981157032262,0.209648668898227,0.958656966860247,0.337731584041107,0.923929990736884
"Ccdc126",183.114740820579,0.338173482898978,0.54109727792926,0.624977239200211,0.531985996615861,0.960361101572355
"Gas8",115.021915400967,0.288502779560405,0.465694126390485,0.619511312707636,0.535579571707814,0.960361101572355
"Skiv2l",727.264225332466,0.490227663623537,0.285465138041292,1.71729433228595,0.0859254070904348,0.726331093332837
"Irf4",4.56415779732187,-1.93624504571704,1.97416733406715,-0.980790742661116,0.326695944307336,0.921050966067756
"Sema6d",188.586163756009,0.706068619529896,0.924821423388724,0.76346481782691,0.445186236583507,0.942942722246045
"Cdk19",387.258963983521,-0.386451953885546,0.30832290796858,-1.25340006823277,0.210060146663212,0.874916342535879
"Asf1b",80.4541787069217,-0.640979508359606,0.770184332057383,-0.832241687710481,0.405272537579187,0.936659902698987
"Rfx2",41.0022676904445,-0.122045253494213,0.980980153351246,-0.12441154194331,0.900989435199331,0.991746176025363
"Efl1",285.957569496217,-0.24997507511266,0.312230107457408,-0.800611693562448,0.423356478973786,0.938840181612432
"Ctnnd1",1104.99227229383,-0.0238443263095067,0.354241861859506,-0.0673108654757565,0.946334227109193,0.995698408698595
"Tvp23b",537.877317107058,0.322569378318605,0.264041222318796,1.22166294901159,0.221835113017033,0.881205585978488
"Tpcn2",473.427849083903,0.887809017072714,0.421032124124038,2.10864911773611,0.0349748798506942,0.544966626618291
"Fem1a",748.477080933907,-0.018346254030492,0.273130849020592,-0.067170201009073,0.946446207680686,0.995698408698595
"Ankrd54",359.431727022709,-0.097177782118923,0.28973074260679,-0.335407217213426,0.737317924416333,0.979818883489199
"Glb1l2",104.214742721196,0.299095013025202,0.80438810805417,0.371829232717921,0.710019997140059,0.976747381629828
"Use1",1114.85558586688,0.0495365778883179,0.289580560387822,0.17106320197038,0.864174069904593,0.986721247520883
"Nfx1",847.228371996532,-0.128832679299291,0.239887188897302,-0.537055271236039,0.591229435958161,0.96986311021872
"Mycbp",574.945193708424,-0.0906930880685812,0.294331339536709,-0.308132624311554,0.757981417535679,0.981448622597703
"Crebzf",1010.33239918659,0.340919538627261,0.571686414083074,0.596340109243388,0.550948041381495,0.963213011101992
"Mcpt1l1",19.4746862932263,0.459920209732525,1.76220007834998,0.260992049304167,0.794098638566879,0.982494803487181
"Prdm11",18.9800051916183,-0.358544515382904,0.999962448491966,-0.358557979775762,0.719925786455094,0.978039096301157
"Ap1m2",1398.85060491347,0.0246599115069774,0.241313790595361,0.102190228938584,0.918605683330799,0.992846130839405
"Rwdd2a",23.5245953922364,0.477804940670069,1.06076654234039,0.450433645480447,0.652397789316387,0.976322898731404
"Me1",1426.12323905606,-0.924613163266792,0.536985330270673,-1.72185925973198,0.0850950165944847,0.723394359255727
"Zscan25",74.765591689409,0.496309149451088,0.468570680733091,1.05919804601218,0.289509594760496,0.907296725406091
"Cox20",379.469319747804,-0.0487284775679197,0.344948952466808,-0.141262865764489,0.887662284216417,0.989688142240746
"Serhl2",23.1052207818752,1.02619229639439,0.794040496976668,1.29236770706487,0.19622983450969,0.863933276562685
"Palb2",47.2616633423734,-0.0515328450614595,1.03554289841546,-0.0497640852352061,0.960310387034855,0.996140383052836
"Mex3b",23.9652260464692,-1.51740499198149,0.94328905001846,-1.60863204332944,0.107696823286443,0.773034444971071
"Atad2",271.439542252836,-0.466374831280492,0.503959303378835,-0.925421612724768,0.35474664085392,0.926247991318835
"Fkbp3",1266.72110392415,-0.523276554617496,0.264646876359514,-1.97726329445371,0.0480118763946005,0.613848454795518
"Mrps31",283.886828024661,-0.133631744171735,0.225482309972628,-0.592648461814837,0.55341643940923,0.963213011101992
"Agtpbp1",142.175334915518,-0.169380372402795,0.449827472860762,-0.376545192594815,0.70651162451584,0.976747381629828
"G2e3",105.948094259117,-0.0406905995348433,0.471131524307667,-0.0863678133078414,0.931174032555998,0.994824476365024
"Slamf8",15.8920742249927,-4.71615849790656,1.62224944601094,-2.90717220431386,0.00364712362331797,0.214342134909058
"Vasn",293.497713952855,-0.125619325095929,0.467190245544925,-0.26888259396214,0.788020031876436,0.982494803487181
"Hars1",1178.16517108396,-0.369607359664449,0.27248362557229,-1.35643879109496,0.174959598009721,0.84746831252959
"Shmt1",433.06993865723,-0.234292763358294,0.386339541170473,-0.60644261948562,0.544220874556298,0.961414364223844
"Prss16",39.493761249697,0.531211333552184,0.847852644668059,0.626537331566805,0.530962558639829,0.960361101572355
"Noc2l",1013.549167166,0.409137319122248,0.263212288541817,1.5544005235806,0.120088908432079,0.788910344959253
"Dbndd2",386.036875745614,-0.172457853269462,0.296902243278691,-0.580857360203849,0.561336592266189,0.965180915180639
"Mycbp2",679.682169617261,0.113905194677621,0.473969477454967,0.240321793059856,0.810080801568321,0.982494803487181
"Mrps2",463.940794373601,0.135147348854853,0.392541014681392,0.34428847891104,0.730629347787661,0.979110754527443
"Nlrp1a",140.373271426298,-0.606835497668303,0.461605762821044,-1.31461854800015,0.188638133301359,0.858249299027225
"Uqcc1",396.182612037715,-0.134539141564688,0.29987270940266,-0.448654170073319,0.653681150146341,0.976322898731404
"Prdx3",1803.33346082569,-0.201704993688219,0.278163019991982,-0.725132311599268,0.468370863493367,0.945768812812451
"Plpp1",89.677278312874,-1.07446550665613,0.374558847660562,-2.8686160088517,0.00412271978987962,0.233489011661539
"Oaf",245.059440498033,-1.17609630874212,0.950665422520188,-1.23712957354052,0.216038982125967,0.876499408593758
"Srf",300.897239508834,-0.209839518641306,0.602461387254347,-0.348303680668445,0.727612129935505,0.978905970141695
"Ppfibp1",385.851588853259,-0.017187395097678,0.297872213562142,-0.0577005652596475,0.953987143436041,0.995958297595806
"Farp1",476.847027557679,0.0184083251081393,0.29599372866852,0.0621916051767253,0.950410247648832,0.995698408698595
"Abhd15",3.16669790015308,-3.21236943985954,2.48586053907153,-1.29225650006068,0.196268330986602,0.863933276562685
"Dtymk",911.173890852264,-0.0560420401141779,0.197718927080843,-0.283442970997225,0.776837292258437,0.982494803487181
"Gzf1",232.707104432206,-0.310188167047719,0.725782753216354,-0.42738431806639,0.669099427642416,0.976449017654887
"Fam186b",4.36025185609212,-1.60117491935866,2.33938059144288,-0.684443961455234,0.49369486409373,0.95046641048777
"Uqcc2",368.173728596122,-0.204171297321342,0.455084297518816,-0.448645005847297,0.653687762058199,0.976322898731404
"Perm1",26.0794106460571,-1.03976757364931,1.01118312839637,-1.02826831703399,0.303823630212244,0.912048873059013
"Slfn2",1567.42437888928,-0.981654222267927,0.539535668237021,-1.81944268017639,0.0688439202576005,0.691953924598881
"Copg2",1027.27346919959,-0.125707709218789,0.301592908112332,-0.416812550419679,0.676815521774068,0.976747381629828
"Tnk1",749.634927747384,0.618755866763845,0.256840329468201,2.40910712131933,0.0159916034336112,0.415039947362118
"Pgap4",332.601211343025,0.771219492062822,0.64779515428573,1.19052988735796,0.233838190249489,0.886926725071138
"Abca8a",93.8790840724562,-1.85866064652813,0.96357681488084,-1.92891798331406,0.0537410449254224,0.642678634728775
"Ppp1r9a",131.820706897385,0.244848722540164,0.576872361887177,0.424441763407017,0.671243668396021,0.976747381629828
