"","P24T3 CD45","P24T2 CD45","P26T1 CD45","P26T2 CD45","P27T1 CD45","P28T1 CD45","P29T2 CD45","P29T1 CD45","P31T1 CD45","P31T2 CD45","P31T3 CD45","P33T1 CD45","P34T1 CD45","P35T1 CD45","P36T3 CD45","P39T1 CD45","P4T1 CD45","P5T1 CD45","P5T2 CD45","P5T3 CD45","P6T2 CD45","P6T1 CD45","P7T1 CD45","P8T2 CD45","P8T1 CD45","P13T1 CD45","P14T1 CD45","P16T1 CD45","P17T3 CD45","P19T1 CD45","P19T2 CD45","P21T1 CD45","P22T2 CD45","P22T1 CD45","P23T2 CD45","P24T2 DN","P26T1 DN","P26T2 DN","P27T1 DN","P29T2 DN","P29T1 DN","P30T2 DN","P31T2 DN","P31T3 DN","P32T1 DN","P33T1 DN","P34T1 DN","P36T2 DN","P36T3 DN","P38T2 DN","P39T3 DN","P39T1 DN","P4T1 DN","P5T1 DN","P5T2 DN","P6T2 DN","P6T1 DN","P7T1 DN","P8T2 DN","P8T1 DN","P10T1 DN","P17T1 DN","P17T3 DN","P22T2 DN","P22T1 DN","P23T1 DN","P24T3 Ep","P26T1 Ep","P26T2 Ep","P27T1 Ep","P28T1 Ep","P29T2 Ep","P29T1 Ep","P30T2 Ep","P31T2 Ep","P31T3 Ep","P32T1 Ep","P34T1 Ep","P36T2 Ep","P39T3 Ep","P4T1 Ep","P7T1 Ep","P8T2 Ep","P17T1 Ep","P19T1 Ep","P21T1 Ep","P22T2 Ep"
"Itgb3",9.43360675508684,9.9206263269629,8.2728040814638,8.92973000777015,9.04091649889391,8.81096662485382,8.76710996625752,8.23403301819007,9.26059223420481,9.09594499307224,8.89863403287823,8.42071560836999,9.93299820523627,9.6167593308171,8.9706434182117,8.60287605813481,7.54473632863847,8.19879376261395,7.3802761610046,4.72034088056778,6.22178028337618,8.36351565428643,8.15390191815178,8.11990934999363,9.09809584554027,9.01979356130978,7.97049772854402,8.97101525377922,7.3563425081231,8.75184947867144,9.95022761307243,9.59965091824708,8.00394275689837,9.55638026064216,9.90317313735678,8.83034390115432,6.7413848240981,8.05770076461591,6.79926080699291,8.01482047330845,8.1830640239976,8.74034711690934,9.18331688791307,8.78479486314152,7.86844777251133,7.89538510162208,6.78449590333974,7.34517681055611,7.80189521071317,7.23117495164848,9.58732276705694,7.82690331381841,6.81880614393193,8.60312382796566,8.96407104858507,9.45793160819007,8.56712673236795,7.59661079184642,7.97603664657311,7.98952838803467,7.61725209413378,8.26688894980573,7.50518367734761,8.6953075215673,8.51123047564185,7.14791088414181,7.98318223118137,6.3930473976569,5.59363009917073,4.39990458034625,6.72839165122321,7.48369078794938,6.91788440331993,8.0292898839123,7.87649376817221,8.60558330214264,4.99003810365387,5.34098723227253,4.84002115017059,7.34366784383827,6.25687783474067,8.42064535103089,5.74514131435972,8.30668902160948,6.3170495308575,8.73523745552251,7.80550617229527
"Epcam",8.76821013333419,8.60351168810051,6.3006369327246,8.36685775920512,8.73391366379158,8.44795707651991,7.37442469831803,8.06483649135922,7.00353151057422,6.67755587463375,8.25621343311984,9.67382743057708,9.27563120311847,7.8845645230368,6.73740985432059,8.85967794975566,8.54769698184172,7.35494004454056,6.84280397379308,9.04808603267361,6.83374408206142,7.36801522137092,10.5344100131133,8.54409531593509,7.26669100159241,5.60222552377383,9.14471134984473,9.05111283718487,8.24657129972752,9.02489395196949,7.34627259524806,8.00572235908616,11.079985696901,8.05573134766167,6.32785312960333,13.3235848563822,14.2948592385402,13.0143032712223,14.4303118062509,13.9464356352172,14.0058579388334,14.1269786615855,14.4674582432264,14.0458531723703,14.2646348872385,14.9257244546829,14.0294777771301,14.1042106570113,14.0926782255452,13.8137253339635,14.5139746272308,14.4662151895995,13.0114069179719,13.3496820788366,13.3483151740748,7.73194004554755,13.3942837407884,14.6536303876534,13.5747269072754,13.7217585063254,15.1406214859232,14.2300844399127,14.4380518083992,14.0362361221927,14.4617727528199,13.484340203293,14.3100344343621,14.0577371424221,14.2769834535079,14.565916003273,14.606183991986,14.384831208547,14.0886159118886,14.4779573489235,14.7137829242507,14.0668724571191,14.4505795228524,13.6978288136358,14.730713631417,14.8412719173269,13.8359791565295,14.543578399174,14.5565093743392,14.8276935098721,14.1936064628672,14.5321159296453,14.0966738170094
"Krt19",8.61800855361422,7.01931719323721,8.20509439488737,9.49755361189248,9.51090347687025,8.04779803756438,8.25456493838418,8.6295701417053,8.4348249901677,7.62054739347344,9.30018527876114,7.84654260968073,10.9309823270035,8.69836657039892,8.92659345722285,9.8543690145906,9.99815837209951,8.59967791770948,7.69446808200604,10.7243044835942,4.87958829511579,8.89595930439313,11.0569310166051,8.93134543538407,7.93841229115476,7.36936452901584,11.6317454217263,9.49470937756896,8.01983760852703,10.0762859219033,8.87943852467589,7.60732997929006,11.4986831913488,9.27659963402262,7.68549099352067,12.5791796264154,14.154465995161,13.2874918319372,15.1398012668209,14.077855581211,14.10008610952,13.7692587320341,15.1936573670569,14.2748046801928,15.1788445568167,14.2642924553263,13.8358369437453,13.9425494443208,14.4803137903569,13.9063620919344,14.9679628137958,15.0019172203719,13.236158885326,13.5687599287355,13.853616634733,6.84600253310487,14.7558581336542,15.5759284047653,13.6510816290546,13.8565531259632,14.1946052021463,13.965683098667,13.6350555135691,14.4491398607347,14.0227056078031,13.7934461293634,14.705524362106,15.6096789796965,15.2927675234904,15.8348729007331,14.2024078609383,15.1496860599065,14.2893321053064,14.4599220638048,16.154917946252,15.2079992599348,16.0883303068752,14.3701204484953,14.8349672777103,15.2809381460156,14.4845503711017,15.1155833325029,14.9283789165741,15.0756589194841,14.99394426817,15.0167093816279,14.5805793846301
"Krt18",9.63411269429394,7.75070866376998,8.34348006111236,8.99425532931093,8.15638971804409,9.2664125632303,8.11452269855154,8.86522763558554,7.52816476549542,6.76522286651369,8.54398491403539,8.61423409435764,9.02647183604469,8.64884312072619,8.74572936709772,9.55205301282667,9.52571156875668,7.50918046007691,7.33833237994437,9.6468438388156,5.3921245457977,7.63730289365194,10.3558069211952,8.94002631543575,8.52612798653232,7.3049648124225,10.8097871493451,9.93544065791072,7.33225747650441,8.95540794955869,8.39979840916929,8.44398457941487,10.910688168176,8.75248494886701,8.30876413857816,12.7509660181993,13.9307804765438,12.5335076096688,14.0406231695513,13.6003413369657,14.2126443328462,13.2631393350981,13.3708753532258,13.1134592412258,13.8002353043821,14.2986925261524,14.177455102291,13.5760868847738,14.169942764752,15.1008274741488,14.090219519173,14.3065008086912,12.9260871379246,12.8943542691463,13.0138211825666,7.02489239214462,13.8599665932718,14.9269213548015,12.9920508156521,13.5826211405377,15.2762165080279,14.0700441799498,13.7575025223644,14.6708470851364,14.2473840423245,13.7977112379504,15.0164610535122,13.7500493492874,14.3596513040709,14.1823795298517,14.4717615287917,13.8616317101309,14.3222249614879,13.8940040361038,13.8117863325626,13.6290821390543,14.1069150869604,13.9527611914875,14.35559615791,14.5020536196322,14.0920355239475,13.987474447201,14.030566408616,14.9840856598429,14.2638704120825,14.4096316451902,14.3764158998843
"Krt8",10.5156483503987,7.88031568266828,7.45500629045869,9.09040937877099,8.12688721258559,9.14442025365612,7.96678392220443,9.48367889353972,7.02262104000057,6.58406741102083,7.99493889116982,7.6070743533007,9.92872572871777,9.13723272051103,8.76253497342572,9.09240336384098,9.17461714918239,6.59619097274568,6.95854067496774,10.3375775487005,5.01461713689502,7.61254141037674,11.5351825323571,8.55544273622055,7.34256429517132,6.9304374565435,10.3954966202573,10.3182060545832,8.22934482366098,9.42587610084684,8.39979840916929,8.66414539481359,12.1217118310428,8.30145912801851,7.4596012761216,13.7547958091814,14.7296524034081,13.6763913902605,14.6504081979842,14.883049722357,15.5625712034015,14.7846868796733,14.9407098867305,14.6127009410425,15.1187071936748,15.4116875813449,15.8512093467364,14.4055842563813,15.0486476410973,15.7837596706008,15.4981358104113,15.2127827680814,13.6469675550215,14.4278351520742,13.8749638751333,7.58834352169689,14.4276814270389,15.7081033249088,14.0480780255722,14.0072538357317,16.4388611841391,15.0389911526868,14.9998859331836,15.808401145957,15.773188218094,14.5525147005826,16.0434097002339,14.3964152320209,15.1620846066971,14.3960657542676,15.2589814298875,14.4441079779327,14.9139251260923,15.0214403404895,14.7567737046105,14.8355565692753,14.7055868284543,15.2438128849084,14.9999528227839,15.6577992035101,14.2184304688849,15.3195962152626,14.8009848692211,15.7502477704234,14.7332667556136,15.3068085607855,15.414117496437
"Cdh1",8.46294900386553,7.73555798180955,7.75525560782821,9.25424853259386,8.30426568744043,8.44477773384001,9.09278098725847,8.89542067747037,6.14345592747222,8.69783380767912,8.73933005373734,6.39443543812814,10.0507131596399,8.04059459165745,8.3910122989941,9.36511772036772,7.16092050770192,8.57280497192755,8.36684315736741,10.491257066625,6.73429613406772,8.98041509053682,8.60839205801836,10.0220571633291,8.37036569036176,9.05595853579412,8.51661266632019,8.4568700340852,6.40681916776446,9.47634852438236,8.57371676477987,7.9866192463593,9.36099294886239,9.11994139916863,7.79004841178596,11.7656164721798,10.7607788863888,10.9221762590138,12.7244328789195,11.4048677205595,12.2398475018379,12.5858520837305,12.8807849226304,12.7203297650798,12.5277111320748,13.4203781654226,11.8607369636481,12.9354372841622,12.0788080671868,11.3644128642973,13.2735162774135,12.6797568337348,11.428038741087,11.8632246795563,12.2856161619288,7.64993217833113,12.3271606644065,12.4411079271345,12.2910788148474,12.2080247625593,13.2193687835144,12.9692999915859,13.4230687644779,12.031442803177,12.3408159388216,11.4136151277439,12.9638159401576,12.3441052385939,12.1299705068744,12.8814105467944,13.2857863160967,13.200206797358,12.4452536977393,12.8148814117822,12.9182553632823,12.4725342929467,12.6564190108213,11.6499459430079,13.1037879194883,13.6789475026511,12.3494753468873,12.9875891641715,13.5302400813402,13.25424590744,12.2053809498042,12.9331377799298,11.9948092041789
"Cd36",6.6385720389582,8.30108172837617,5.54571858368832,5.45572309592871,5.7475553407245,5.22914789666498,5.7391993111788,4.86863804736596,4.51523491348874,5.89807647801482,5.48909506968894,8.27555189674971,7.15193354481282,5.02580390879488,5.61523902518214,6.4699270004698,6.18581253076998,6.36131259156595,7.3802761610046,8.67492773467303,8.82420261476801,7.82136200675936,5.6537230623882,7.44384186829141,7.31771834317775,6.3991520247579,6.93129200952362,5.67202523620684,5.38996788956376,6.33485537842241,6.25797696632087,6.7683073126485,6.49159815890869,5.84993822570076,5.52495313188551,6.32028052848117,4.09839712086536,4.16514764573539,4.47943612636804,4.28982923051856,4.49358887039148,7.27447399920115,4.68709051189802,3.48748816779447,4.66915792622023,5.59696136996217,4.9123848696935,4.50988163751319,4.21344306755522,3.48748816779447,4.25638275107083,4.07984345299418,6.33823902125872,6.97815585624322,6.1394926932494,7.55007837680688,4.75890362930128,5.95740436004062,4.90914374358036,6.5956971655911,5.02657598462729,5.92593065719542,7.03402550011126,4.9467956392852,5.14804866052307,5.08328059101569,4.94336058467082,3.48748816779447,4.59626546739798,4.53550655470832,6.90023956731868,3.92256677086897,3.84106119320144,3.98729317489289,4.66684323350066,3.48748816779447,5.29206854416506,4.46074159008131,4.62108462801863,3.48748816779447,4.66918408954173,5.82497358431745,4.0883047655588,4.45857731243004,4.2187438500177,6.27410972525426,4.30187423084881
"RGD1565355",3.48748816779447,5.91093923413916,3.48748816779447,4.58082782798152,5.22190225113046,3.48748816779447,3.83160113404573,5.03392487616301,3.48748816779447,3.48748816779447,3.48748816779447,6.4738519583663,3.48748816779447,4.25296892309697,4.67528021789769,4.97559914528321,3.48748816779447,5.04073570698896,6.18936703010858,6.59931429079937,4.87958829511579,5.23518121084283,3.48748816779447,3.48748816779447,5.5947348789273,5.30780642181937,5.3371075734587,3.48748816779447,5.21081946911789,3.48748816779447,4.58619799296346,4.12830783553973,3.48748816779447,5.55376845414038,4.22684445019343,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.81145046849747,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,4.13759739655458,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,4.40132371879655,4.26605193776956,3.48748816779447,3.48748816779447,3.48748816779447,3.86666323151207,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,4.14022818974181,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,4.68435912974777,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,4.08665264358789,3.94385374069919,3.89871551749078
"Vegfa",11.3710434080364,10.5736559459716,7.92134752981755,8.4940814870526,10.8224283032336,10.2181044781013,9.37368630351735,9.67199064227307,8.15433778685916,8.34486439059503,8.46007586539173,11.1170207850146,10.0866314241596,10.8547855908682,9.77933245668043,10.3875493356517,10.3974489658117,10.0849169772208,10.5378603950552,11.5275866246707,9.45944259167644,10.815423614848,10.3329060624168,10.0035494581675,9.9939506817631,10.6961658374002,9.78569324795978,9.28070630086417,8.9993804996203,10.5623987281855,9.33460499828435,10.9368804116675,9.52753389325723,11.5712254255965,7.97227922272786,12.0316060992084,10.8749601909473,11.7201546026612,12.0012279238748,10.8849579333802,11.2733962392349,10.4076067283784,10.8076772233745,11.1952772927952,12.5806598586856,11.9664476824344,14.0447446396353,10.733929117607,11.3956440169729,12.0802191315358,11.7455023778832,11.3328400578895,13.8229952301919,12.4909515140482,12.2151660636181,11.0434348215377,12.118313998702,12.1668543046392,11.5106251462254,12.2457814034001,13.6426233941701,13.3607842544762,13.1301274033578,12.4140060994603,11.4899139204221,11.8194929190082,12.1881974772558,11.6174664875691,11.598107621185,11.7112548230439,11.2839686538971,11.0387081568622,11.5559726382386,10.0887471311825,10.8856487375377,10.1788191882862,12.395276068581,12.5575435027737,10.1848323376201,11.3852538595265,12.5472753952285,11.3647256821426,10.5506074994436,11.4541580266161,10.8703983294841,11.2117670822742,11.744328029634
"Cdh5",5.70977386551738,4.70097388251576,4.26889806741149,4.85233037576446,4.50094202148604,3.48748816779447,6.08803069201544,6.37747596887919,4.51523491348874,5.99026319811796,5.7496548749591,3.95147054921392,5.99581105461748,5.85731499776075,5.02914200869735,5.61552106791414,3.90909255362558,4.09874578000249,4.91346551472378,5.33820867295695,5.88643499802656,6.25754940838194,5.36078609379587,5.6015167985498,6.17328612561832,5.93265167825637,5.1325371962538,3.48748816779447,3.48748816779447,4.47301101083533,4.74669864309714,5.54641573234808,5.57601660612007,6.69666019538445,4.90159863411932,8.41232363767528,6.07725298926982,6.75223330328702,4.6258266062764,5.12259905590903,6.79485238090465,9.61470444111718,6.69116647572692,3.88135461567294,5.36662262363155,7.24879069892,4.6932872856871,5.95655248154766,4.5038600582444,5.054686267517,4.34468397480967,4.31952289083195,9.71309958399591,9.13619905779725,9.73433878089524,7.45660433936942,9.14256952434279,7.66741227842613,7.96956909200371,9.31878821643193,4.68765062044404,7.96428717416176,9.23178157360746,4.79490560811325,6.70173701625515,4.83453243497201,8.03887302203537,3.48748816779447,4.8489675591501,3.86514043504466,3.48748816779447,4.61411842377765,4.5819503666727,4.4728405547647,3.48748816779447,3.92653202277543,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,7.10499896248655,6.69722977551933,4.83548983083584,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447
"Cd34",4.23476065553002,5.15949698633662,3.84035238632178,3.98574969445379,3.48748816779447,4.39703276139889,4.65060162747092,3.48748816779447,3.48748816779447,5.20022380047477,4.48838099420642,4.90353045276126,4.6164217126252,3.48748816779447,4.92363127513348,4.67695043774784,4.0816428682121,3.48748816779447,5.03820003193788,4.30824901752162,5.52405873846604,3.48748816779447,3.48748816779447,3.48748816779447,4.39595636508691,4.91866836660386,5.51252163048412,3.48748816779447,3.48748816779447,4.19099589065207,3.48748816779447,4.12830783553973,5.94077190176254,3.48748816779447,4.01311991400934,5.17704067350524,5.83209277218833,5.64876242351126,4.91728975150757,5.752550670067,5.49846076586244,5.59841213812959,4.22387586322687,4.04279650972445,3.48748816779447,5.46922589795443,4.14522805988824,5.19431585484334,3.81487817197923,3.48748816779447,5.05906687632825,3.48748816779447,6.66641431696582,6.67919928582205,6.32219209406729,7.6378243287386,5.3292828303153,4.50571981495442,4.43895846290207,6.00240460022664,4.68765062044404,4.85460274409371,5.7593994133955,3.48748816779447,4.12978758087221,4.59996708995084,5.63578512814868,3.48748816779447,3.82928579387658,3.48748816779447,3.48748816779447,4.53414653455229,3.84106119320144,3.48748816779447,3.48748816779447,4.1060400663845,3.48748816779447,3.48748816779447,3.48748816779447,3.48748816779447,4.41269288470094,6.05783121490033,4.2595118534041,4.05512253096733,3.48748816779447,3.48748816779447,3.48748816779447
"Esr1",3.48748816779447,3.48748816779447,3.48748816779447,3.98574969445379,4.7793264554469,4.32000489704356,3.48748816779447,4.42712517117149,3.48748816779447,4.88725375137526,4.10797989340454,3.48748816779447,4.5021551505741,4.91195519572229,4.80684763600789,4.71934667497529,3.48748816779447,3.48748816779447,3.48748816779447,4.5380661926326,4.43486705240971,3.48748816779447,4.64404062322763,4.30308956983989,3.89911570101605,3.48748816779447,4.78747217558415,3.48748816779447,3.48748816779447,5.17727637529508,3.94503309143067,5.21066431780376,5.52235983059016,3.48748816779447,3.48748816779447,6.1259796556829,6.46554726109177,6.02294198777903,7.76566921432733,6.13910508560262,5.72789170803819,6.39376193076756,6.63741849322235,5.67505733480144,7.46628888112842,6.65406200022656,4.84431933273989,8.15819862086315,6.62774985887585,5.94255353092223,6.45730835247207,7.5066503659627,7.05976503346071,7.21508077968022,7.49122871003694,7.11533153005956,6.99259338056109,5.34663588614684,8.94578798019444,8.90797027026825,6.18840704831515,8.07942911400409,5.87760624645946,6.43810788730221,5.47455930224422,6.09742078598173,7.61275221872871,9.08716585798721,8.4784455239844,9.34401836536622,8.52110924632342,8.86791370680362,7.83100691280919,7.47643367519457,8.73523278740715,7.23217110034856,8.90393175936311,4.8400435119021,8.66448709670983,8.00677639352746,8.0168604253165,8.73227990155577,10.9080537329175,7.77376838787726,9.01604588437473,8.25241002153359,7.27287949479906
"Ar",9.18928002658779,7.66132274656541,9.89511001556491,8.84743455826349,10.2760582365566,8.47314218781479,7.70764691558151,7.85005424578802,9.68605387660382,8.17144157775819,8.4162133685885,6.84483364910678,8.71515386996285,9.99135583228711,8.84374274046144,9.47990934883564,10.0711375261456,9.10730088347541,8.27750178992292,5.33820867295695,5.82147807340556,8.29528027827711,8.56350204676721,7.76123346027248,8.88730390139426,9.56949279881329,9.48916517737824,6.09413994228554,7.89421497931408,8.6544969962158,9.71560869084666,8.84451757295869,8.13631740306086,8.59625080184878,8.87542343453563,8.34287772596726,9.74005869509673,8.27314229142543,9.76130276931732,8.21849266726551,9.31328573059837,8.89196111315107,7.87442135363297,8.75418582911922,8.41046338966594,7.24140758023545,10.0254913410828,8.62363266430381,9.18196346200251,9.53613032077552,8.96123520318448,9.27952698309117,8.20805671359418,8.93519321748949,7.84501154277898,9.21140205316021,7.68476869732717,8.57799414673094,7.73413363220419,8.05874674152359,8.77312874184754,8.83938699967845,7.95707411621345,9.39857577917752,9.52000917710255,9.14855820892498,8.73027995239377,9.92647379395996,7.66774883117213,9.90090558765322,8.2183416783794,9.13657566026021,10.3724921983104,8.7888234336996,7.91497013447507,8.710325719692,8.65665908601787,9.97387570929643,9.1366871675153,8.88399478654424,9.97150100925571,8.94963830942274,7.7630874771918,7.70836129452439,8.63996023989764,9.65156208439024,9.10743741101988
"Erbb2",3.48748816779447,4.43811394282598,4.18807301006185,4.18872047138555,5.47890094264858,5.51711028968465,4.50128772426959,4.86863804736596,4.58306077361035,4.31627379698357,4.42599130432696,3.48748816779447,5.41281771084636,5.35423827153856,5.12568601850509,5.12788653817904,4.71906842593671,4.34570710453355,4.41068593467691,6.05601089356511,4.54218017782891,5.30415206907993,4.71949207399533,5.37457142347286,5.18770962649628,3.48748816779447,5.61732959693261,5.67202523620684,4.90345183547306,6.15886653431496,4.44451611752016,4.99989365715961,6.49159815890869,5.08950567640899,5.47379886086707,8.11824932441031,8.69373679289725,8.94200219046013,10.5142812342163,8.41204402121918,9.4843783571284,9.80498007085708,10.0075709324087,9.72558604186559,9.90684357205015,9.43554353872979,9.29523528692139,10.1268786799793,9.82573157942214,9.18136305188131,10.2578142038851,10.3845878537867,9.19453826821519,9.48411100266877,9.76000603614344,6.40134890795579,10.0548315494525,9.69816242283403,10.0722571274596,10.3930659202616,10.0131435563504,9.72578778573005,9.86576010593223,10.2679965889179,10.0266891184142,9.49061329740362,10.2170393160521,9.54689096711057,9.91963297252247,11.0827212012571,10.6352088948811,10.5967976144378,10.5504294193836,9.84603894457115,10.2546826402811,9.67934487963986,9.98845731114096,8.71321452811185,10.1372397676083,10.9857601498826,10.5434733573892,9.92566952705923,10.9694562395585,10.0036551634998,10.1435704868665,9.89909411785094,10.047310627022
"Pgr",4.01880860434466,3.80945857279759,5.6103725773673,5.52507806121801,6.69861615851512,5.0547602388425,5.43446303038931,4.7557655649674,5.16547159958346,5.49182192639568,5.33579123288503,3.48748816779447,6.31060732674808,5.07869355569934,4.60227204936481,4.97559914528321,4.71906842593671,4.09874578000249,4.14575768986846,6.11039680963848,4.87958829511579,3.48748816779447,6.29257717266958,4.21888006444909,4.75265682838669,3.95678253338973,6.67763480456186,4.72356395252031,4.18841304744976,4.61853851064044,4.2065014344378,4.99989365715961,6.51808179449233,4.64785853160471,4.74222931736177,7.24800938274911,8.6503847323213,9.37530956341997,11.3961236932991,8.56237867841195,7.05932310451552,6.72930552568101,9.9896715046637,8.84940341780909,10.222384336556,7.88124912624863,7.59805130032527,10.0993369009878,8.86393372024754,7.13858549741234,7.62893665000814,8.71432848578038,8.14712990775269,8.91710543943368,10.0286795315179,5.59309380775917,9.13185492044262,6.21161199506393,9.05199329639047,9.15484944069359,7.54412811054444,10.2798978012015,8.54896615691967,8.67223121392725,7.58524228546592,8.27822550992529,10.6441105666345,12.0584379152336,11.800713294187,12.225800848965,10.141705283372,12.01714163883,10.6787316312337,8.41033462852106,11.7587479217765,10.1284359423307,11.8804710940666,7.93401825149595,10.710390811046,9.22129338406434,9.21285802391106,9.75344339449694,10.473934589116,10.361890118835,9.6743692880397,10.1132532081684,9.23597113241895
"Mki67",9.89183319249866,9.42057053995258,8.78210454623085,9.09932569475899,9.97635335641481,9.86464778584843,9.78262008942722,9.79516471858967,9.26457776719151,8.71971214565941,8.65380499954726,9.09694905379157,9.52951569666702,9.15915827549701,9.53727474286049,9.68633948048471,10.1132159330907,9.13379693741666,9.91515215654666,9.16833170813594,9.50744263072594,9.70468861516467,6.85591510459598,8.56670144389008,9.9369054819196,10.02902992151,9.57766122558856,9.87805388718109,9.33120598913283,9.82831085976281,10.0095526712885,8.079692816752,9.74741538936296,9.69906174953119,8.29498283298816,7.97719660146991,8.35867158054267,9.2887860435658,8.33353428315654,8.74714059620994,9.05275692320719,7.06582906084361,7.51567239005461,8.21874805456265,8.07976963071164,8.03810030666727,9.61846459204714,8.38828782030561,8.37169635006864,6.88492793583416,7.81856500945502,8.62599038604316,9.67768329584473,7.23478673882422,9.1795744936373,9.14043132120607,7.66834243828448,6.91139921800506,7.04028653318212,7.80031677734473,6.90717971139708,7.60998716692376,6.42842129474681,9.41256139611236,7.74114265030553,8.05534227637587,7.35140334043173,7.43598816837062,9.41884742933815,7.57780582054675,8.93074599986144,7.82280084389279,8.60388408730829,6.99433940487549,6.92136852487292,7.52355305793334,7.02384150562996,9.61765447211637,8.93848062551361,8.10114398308401,9.30285867489453,8.35441458702478,7.06591296674383,6.25141059890374,7.688596426404,3.48748816779447,9.51101945210159
