"","Var1","Var2","value","L1"
"131","knn5-10","CD8",6.01870045635911e-05,"SMA"
"132","knn5-15","CD8",0.00145156893359249,"SMA"
"133","knn5-20","CD8",0.00594435180366291,"SMA"
"134","knn5-25","CD8",0.0133685958371835,"SMA"
"135","knn5-30","CD8",0.0236959777378891,"SMA"
"136","knn1-10","EpCAM",0.228158313064474,"SMA"
"137","knn1-15","EpCAM",0.475381744927475,"SMA"
"138","knn1-20","EpCAM",0.623342644616981,"SMA"
"139","knn1-25","EpCAM",0.723738108641084,"SMA"
"140","knn1-30","EpCAM",0.792726577519092,"SMA"
"141","knn3-10","EpCAM",0.0388949665962125,"SMA"
"142","knn3-15","EpCAM",0.298173501432097,"SMA"
"143","knn3-20","EpCAM",0.502200366078604,"SMA"
"144","knn3-25","EpCAM",0.638877972618453,"SMA"
"145","knn3-30","EpCAM",0.731084463609875,"SMA"
"146","knn5-10","EpCAM",0.00374929634310841,"SMA"
"147","knn5-15","EpCAM",0.153147603318074,"SMA"
"148","knn5-20","EpCAM",0.387802572463383,"SMA"
"149","knn5-25","EpCAM",0.556527988727328,"SMA"
"150","knn5-30","EpCAM",0.672596856822197,"SMA"
"151","knn1-10","SMA",0.577359773130397,"SMA"
"152","knn1-15","SMA",0.878840019401458,"SMA"
"153","knn1-20","SMA",0.945109451838005,"SMA"
"154","knn1-25","SMA",0.971050050804913,"SMA"
"155","knn1-30","SMA",0.983646836818869,"SMA"
"156","knn3-10","SMA",0.169355609605846,"SMA"
"157","knn3-15","SMA",0.677199392465295,"SMA"
"158","knn3-20","SMA",0.860638761139021,"SMA"
"159","knn3-25","SMA",0.928933309258531,"SMA"
"160","knn3-30","SMA",0.9608607449735,"SMA"
"161","knn5-10","SMA",0.0233702598308391,"SMA"
"162","knn5-15","SMA",0.424084714979129,"SMA"
"163","knn5-20","SMA",0.736462349488233,"SMA"
"164","knn5-25","SMA",0.863956127214085,"SMA"
"165","knn5-30","SMA",0.923987353648218,"SMA"
"166","knn1-10","Unclass",0.204911967654796,"SMA"
"167","knn1-15","Unclass",0.436323919377737,"SMA"
"168","knn1-20","Unclass",0.584479541729066,"SMA"
"169","knn1-25","Unclass",0.691640733148524,"SMA"
"170","knn1-30","Unclass",0.770280365228905,"SMA"
"171","knn3-10","Unclass",0.0235685229046956,"SMA"
"172","knn3-15","Unclass",0.207652246568456,"SMA"
"173","knn3-20","Unclass",0.39523389732097,"SMA"
"174","knn3-25","Unclass",0.538645367547875,"SMA"
"175","knn3-30","Unclass",0.649594799842806,"SMA"
"176","knn5-10","Unclass",0.00180206972487458,"SMA"
"177","knn5-15","Unclass",0.0812878602811795,"SMA"
"178","knn5-20","Unclass",0.252845606171646,"SMA"
"179","knn5-25","Unclass",0.409321196800884,"SMA"
"180","knn5-30","Unclass",0.539555253440395,"SMA"
"181","knn1-10","CD8",0.0156337953841824,"Unclass"
"182","knn1-15","CD8",0.0444958485786659,"Unclass"
"183","knn1-20","CD8",0.0786351322825781,"Unclass"
"184","knn1-25","CD8",0.117673444976077,"Unclass"
"185","knn1-30","CD8",0.159504292147481,"Unclass"
"186","knn3-10","CD8",0.000439769209119054,"Unclass"
"187","knn3-15","CD8",0.00557627357162961,"Unclass"
"188","knn3-20","CD8",0.0155986138474529,"Unclass"
"189","knn3-25","CD8",0.0296492400788066,"Unclass"
"190","knn3-30","CD8",0.0477193568815086,"Unclass"
"191","knn5-10","CD8",3.51815367295243e-05,"Unclass"
"192","knn5-15","CD8",0.000848754573599775,"Unclass"
"193","knn5-20","CD8",0.00460878131156769,"Unclass"
"194","knn5-25","CD8",0.0109414579228821,"Unclass"
"195","knn5-30","CD8",0.0198291936391782,"Unclass"
"196","knn1-10","EpCAM",0.116534442724458,"Unclass"
"197","knn1-15","EpCAM",0.305890268786941,"Unclass"
"198","knn1-20","EpCAM",0.458455002814523,"Unclass"
"199","knn1-25","EpCAM",0.577808366169434,"Unclass"
"200","knn1-30","EpCAM",0.667622431747819,"Unclass"
"201","knn3-10","EpCAM",0.01322386011821,"Unclass"
"202","knn3-15","EpCAM",0.164539649591894,"Unclass"
"203","knn3-20","EpCAM",0.339827258654658,"Unclass"
"204","knn3-25","EpCAM",0.482330073177596,"Unclass"
"205","knn3-30","EpCAM",0.591771038558964,"Unclass"
"206","knn5-10","EpCAM",0.000848754573599775,"Unclass"
"207","knn5-15","EpCAM",0.0697210104137349,"Unclass"
"208","knn5-20","EpCAM",0.238948599774838,"Unclass"
"209","knn5-25","EpCAM",0.397450218125528,"Unclass"
"210","knn5-30","EpCAM",0.52475021108922,"Unclass"
"211","knn1-10","SMA",0.250131930762736,"Unclass"
"212","knn1-15","SMA",0.533431255277231,"Unclass"
"213","knn1-20","SMA",0.706194589079651,"Unclass"
"214","knn1-25","SMA",0.81382810301154,"Unclass"
"215","knn1-30","SMA",0.88046633126935,"Unclass"
"216","knn3-10","SMA",0.0323054461018857,"Unclass"
"217","knn3-15","SMA",0.261385624824092,"Unclass"
"218","knn3-20","SMA",0.495043801013228,"Unclass"
"219","knn3-25","SMA",0.665384006473403,"Unclass"
"220","knn3-30","SMA",0.779913101604278,"Unclass"
"221","knn5-10","SMA",0.00259024064171123,"Unclass"
"222","knn5-15","SMA",0.104950921756262,"Unclass"
"223","knn5-20","SMA",0.324417745567126,"Unclass"
"224","knn5-25","SMA",0.520867048972699,"Unclass"
"225","knn5-30","SMA",0.669012102448635,"Unclass"
"226","knn1-10","Unclass",0.607673093160709,"Unclass"
"227","knn1-15","Unclass",0.889402441598649,"Unclass"
"228","knn1-20","Unclass",0.947227694905713,"Unclass"
"229","knn1-25","Unclass",0.967910040810583,"Unclass"
"230","knn1-30","Unclass",0.97853926259499,"Unclass"
"231","knn3-10","Unclass",0.192526562060231,"Unclass"
"232","knn3-15","Unclass",0.697386011820996,"Unclass"
"233","knn3-20","Unclass",0.868258338024205,"Unclass"
"234","knn3-25","Unclass",0.926175942865184,"Unclass"
"235","knn3-30","Unclass",0.952689628482972,"Unclass"
"236","knn5-10","Unclass",0.0287784970447509,"Unclass"
"237","knn5-15","Unclass",0.442979524345623,"Unclass"
"238","knn5-20","Unclass",0.748065015479876,"Unclass"
"239","knn5-25","Unclass",0.86499085280045,"Unclass"
"240","knn5-30","Unclass",0.915858957219251,"Unclass"
