""	"Basal"	"Her2"	"LumA"	"LumB"	"Normal"	"Call"	"Confidence"	"ROR-S (Subtype Only)"	"ROR-S Group (Subtype Only)"	"Proliferation Score"	"ROR-P (Subtype + Proliferation)"	"ROR-P Group (Subtype + Proliferation)"	"ER"	"Her2"
"2R_D_DN"	"0.202333684466413"	"0.36164006158334"	"-0.570861356454096"	"0.386759581881533"	"-0.423709585933069"	"LumB"	"0.99"	"77.6142960308298"	"high"	"0.682451631247942"	"79.9140570837043"	"high"	NA	"-1.86988014806348"
"3L_A_DN"	"-0.198731501057082"	"0.268951978254304"	"-0.00256720024161885"	"0.350800362428269"	"-0.36771368166717"	"LumB"	"0.98"	"50.1091661548848"	"med"	"0.013041620467273"	"45.9734878509659"	"med"	"-0.0297466674420936"	"0.225178466072308"
"3R_B_DN"	"-0.198353364097084"	"-0.0898104150462427"	"0.301911042001541"	"-0.0480398855924393"	"0.0627690957976684"	"LumA"	"0.95"	"25.5581455912758"	"med"	"-0.409909254447314"	"20.4835555342442"	"med"	"2.78218299009632"	"0.548150228601579"
"4N_C_DN"	"-0.162268282669354"	"-0.269490693739843"	"0.353380904091473"	"-0.285498546660226"	"0.451164722638151"	"Normal"	"1"	"16.9972345878013"	"low"	"-1.67718652241838"	"-33.4077870202677"	"low"	"-0.489730744308587"	"0.41826799352785"
"6R_D_DN"	"-0.199486559951676"	"-0.137722742373905"	"0.403805496828753"	"-0.387043189368771"	"0.473874962247055"	"Normal"	"1"	"14.9572642258426"	"low"	"-1.52387126252803"	"-27.3787594945635"	"low"	"-0.873441054068191"	"-0.013608186604199"
"8R_CL_DN"	"0.129751197101149"	"-0.31906962085398"	"0.337709705384438"	"-0.490558398534199"	"0.693168012995705"	"Normal"	"1"	"14.9372001531153"	"low"	"-0.461874962103086"	"13.541026251401"	"med"	"-1.53048237205594"	"0.482883641999906"
"9L_A_DN"	"0.249565694964496"	"0.124933916304866"	"-0.298511993492642"	"0.0543847761423842"	"0.000679809701779802"	"Basal"	"0.89"	"57.5288081185818"	"high"	"0.536729111517212"	"67.1992238333094"	"high"	"-0.698765883872826"	"-0.113813888342155"
"10R_BU_Ep"	"-0.00226517668378134"	"0.336454243430988"	"-0.40410752038659"	"0.476593174267593"	"-0.714738749622471"	"LumB"	"1"	"70.8210896571144"	"high"	"1.69096528071828"	"118.550145381073"	"high"	"1.73529101588134"	"0.397018740773565"
"11L_B_Ep"	"-0.486200778086537"	"0.0599539397112456"	"0.274625288072796"	"0.229546570179076"	"-0.287839317606131"	"LumA"	"0.93"	"32.1017378945227"	"med"	"-0.027361933488476"	"38.8867602036549"	"med"	"2.29163850160499"	"1.21306682494146"
"11R_C_Ep"	"-0.20062672268612"	"0.202665458671263"	"-0.0136670819744779"	"0.19896553040193"	"-0.407973723249194"	"Her2"	"0.81"	"47.048777854096"	"med"	"0.659612891055183"	"70.4261956407502"	"high"	"1.23662283527526"	"0.961500986394424"
"NMU12_RL_Ep"	"0.113560857746904"	"0.416792509815766"	"-0.434913923286016"	"0.357142857142857"	"-0.519329507701601"	"Her2"	"0.99"	"71.8527624479898"	"high"	"1.58870788593166"	"114.770759255968"	"high"	"1.61125318081106"	"-0.317922483469655"
