""	"Basal"	"Her2"	"LumA"	"LumB"	"Normal"	"Call"	"Confidence"	"ROR-S (Subtype Only)"	"ROR-S Group (Subtype Only)"	"Proliferation Score"	"ROR-P (Subtype + Proliferation)"	"ROR-P Group (Subtype + Proliferation)"	"ER"	"Her2"
"10R_B_Ep"	"-0.315290495097642"	"-0.283202333684466"	"0.421278664613889"	"0.0764119601328904"	"0.023417875374767"	"LumA"	"0.99"	"19.2752646565013"	"low"	"-0.431245964815412"	"17.4578332821195"	"med"	"2.25593758670859"	"-0.28319668062453"
"11N_D_Ep"	"0.212945590994371"	"0.385553470919325"	"-0.492682926829268"	"0.275046904315197"	"-0.553095684803002"	"Her2"	"0.99"	"72.9088141946805"	"high"	"1.09657983319588"	"95.076556282215"	"high"	"0.859199995203104"	"0.595820316944689"
"11R_D_Ep"	"-0.58743581999396"	"0.184989429175476"	"0.297191180912111"	"0.235880398671096"	"-0.321957112654787"	"LumA"	"0.95"	"32.6046711102031"	"med"	"-0.198727552560192"	"32.8757450220275"	"med"	"1.97608098938188"	"0.880970835144866"
"12L_D_Ep"	"-0.194274505886406"	"-0.200921534081586"	"0.25334241552994"	"-0.0143515381486847"	"0.171009907203275"	"LumA"	"0.9"	"26.5253481382276"	"med"	"-0.861451375046728"	"2.33480860140201"	"low"	"0.198862668072202"	"0.0539765551742013"
"14N_C_Ep"	"-0.580187254605859"	"-0.354575656901238"	"0.655089096949562"	"-0.181667170039263"	"0.214587737843552"	"LumA"	"1"	"2.90859790058094"	"low"	"-1.03946461112674"	"-11.4323924985033"	"low"	"1.64102111417353"	"0.606134075470424"
"14N_D_Ep"	"0.0292962851102386"	"-0.164753850800362"	"-0.0187254605859257"	"-0.155693144065237"	"0.249622470552703"	"Normal"	"0.89"	"37.0779510144438"	"med"	"0.241541451941701"	"48.7564811361429"	"med"	"-0.0979378142353872"	"0.00690906771622336"
"14R_B_Ep"	"-0.489805595068753"	"-0.256282598387862"	"0.63963963963964"	"-0.0633001422475107"	"0.207681365576102"	"LumA"	"1"	"7.41764737818314"	"low"	"-0.798987181380528"	"-0.204584309497749"	"low"	"1.70865026966703"	"0.222555398051535"
"15N_C_Ep"	"0.510412446317154"	"0.161170083461632"	"-0.585446884369176"	"0.0997488047970181"	"-0.21481241390487"	"Basal"	"1"	"72.0053408758943"	"high"	"1.8996312680067"	"125.218626485363"	"high"	"-3.66491403693146"	"-0.647535043635576"
"16L_C_Ep"	"0.0863787375415282"	"0.323165206886137"	"-0.464512231954092"	"0.36046511627907"	"-0.601781938991241"	"LumB"	"0.98"	"71.6274041737879"	"high"	"1.67955064575766"	"117.979599000835"	"high"	"1.32471291019832"	"0.435834037057467"
"17N_D_Ep"	"-0.148752218175257"	"0.33744855991128"	"-0.233548533409172"	"0.375806999928047"	"-0.614792162630934"	"LumB"	"0.99"	"61.3545171360765"	"high"	"0.704369513907751"	"76.7887878282785"	"high"	"0.704450866875453"	"1.29935763651214"
"2N__Ep"	"0.139232860163093"	"0.260042283298097"	"-0.362579281183932"	"0.145726366656599"	"-0.315463606161281"	"Her2"	"0.91"	"63.147132595093"	"high"	"0.88592873865606"	"83.4660218728951"	"high"	"0.496772303666171"	"0.604305726192357"
"3N_B_Ep"	"-0.252038659015403"	"-0.0943823618242223"	"0.191935971005738"	"-0.0536091815161583"	"0.170492298399275"	"LumA"	"0.78"	"29.6909123131451"	"med"	"-0.752708872051574"	"7.99897969389323"	"low"	"1.54951177409192"	"-0.415490506507304"
"3R_C_Ep"	"-0.572938689217759"	"-0.0228027786167321"	"0.499697976442163"	"0.158411356085775"	"-0.123225611597705"	"LumA"	"1"	"19.9387571975767"	"low"	"-0.889243221318106"	"0.96539954069688"	"low"	"3.72991892724061"	"1.19677782327667"
"6R_B_Ep"	"-0.422622418846148"	"-0.329142598490327"	"0.60021897577417"	"-0.207573526783645"	"0.355042096375663"	"LumA"	"1"	"5.90344008030678"	"low"	"-0.990824469596387"	"-8.84158059959942"	"low"	"0.341549625659145"	"0.0729126195743693"
"7N_A_Ep"	"-0.0886472609836301"	"0.179710801653356"	"-0.141578887857161"	"0.170423226609926"	"-0.305130819109752"	"Her2"	"0.75"	"52.0918899217216"	"med"	"0.551775405103889"	"67.198530082405"	"high"	"2.30320448133613"	"0.626191228967791"
"8L_D_Ep"	"-0.332773109243698"	"-0.369747899159664"	"0.503921568627451"	"-0.0778711484593838"	"0.189915966386555"	"LumA"	"1"	"11.9136153049926"	"low"	"-1.31775157999789"	"-20.3709743176996"	"low"	"0.72777975784027"	"0.0303836186789608"
"8R_CU_Ep"	"0.566089025208071"	"0.333144561720423"	"-0.74013667134714"	"0.200853248906692"	"-0.437950693104817"	"Basal"	"1"	"82.9065312318622"	"high"	"2.51095088315366"	"153.277547855442"	"high"	"-0.164869704172081"	"0.406314488958189"
